Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-06-14,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,79,22.99,34.99,
2023-06-20,Avaria,Hortifruti,Frutas,Melancia,unidades,24,6.0,7.8,Furto
2023-06-02,Ajuste,Decoração,Vasos,Vaso de Plantas,unidades,71,14.99,19.99,
2023-06-14,Ajuste,Lazer,Brinquedos,Quebra-cabeça,unidades,87,14.99,19.99,
2023-06-20,Avaria,Higiene,Desodorantes,Desodorante,unidades,5,8.8,12.32,Validade expirada
2023-06-15,Ajuste,Hortifruti,Frutas,Uva,kg,82,8.0,10.4,
2023-06-01,Avaria,Carnes,Suína,Bisteca Suína,kg,61,21.99,29.99,Danos no transporte
2023-06-14,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,61,12.99,19.99,Furto
2023-06-21,Avaria,Móveis,Mesas,Mesa de Jantar,unidades,84,249.99,299.99,Furto
2023-06-24,Ajuste,Higiene,Sabonetes,Sabonete,unidades,12,2.3,3.22,
2023-06-06,Ajuste,Hortifruti,Frutas,Kiwi,kg,84,5.0,6.5,
2023-06-21,Ajuste,Carnes,Bovina,Bife de Alcatra,kg,51,47.99,64.99,
2023-06-01,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,20,12.8,18.56,
2023-06-06,Avaria,Sobremesas,Sorvetes,Sorvete,litros,50,12.0,16.8,Furto
2023-06-02,Ajuste,Iluminação,Spots,Spot de Teto,unidades,81,19.99,29.99,
2023-06-25,Avaria,Hortifruti,Frutas,Caqui,kg,34,8.99,10.99,Danos no transporte
2023-06-05,Avaria,Higiene,Desodorantes,Desodorante,unidades,28,8.8,12.32,Danos no transporte
2023-06-10,Ajuste,Moda e Vestuário,Masculino,Jaqueta de Couro,unidades,50,89.99,129.99,
2023-06-19,Avaria,Higiene,Sabonetes,Sabonete,unidades,8,2.3,3.22,Validade expirada
2023-06-20,Ajuste,Padaria,Pães,Pão Francês,unidades,85,3.0,4.05,
2023-06-16,Avaria,Carnes,Bovina,Coxão Mole,kg,48,42.99,59.99,Validade expirada
2023-06-15,Ajuste,Tecnologia,Acessórios,Carregador Portátil,unidades,32,19.99,29.99,
2023-06-18,Avaria,Esportes,Bicicletas,Bicicleta,unidades,98,399.99,499.99,Furto
2023-06-18,Avaria,Hortifruti,Frutas,Cereja Americana,kg,45,49.99,54.99,Furto
2023-06-18,Avaria,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,73,34.99,49.99,Validade expirada
2023-06-11,Ajuste,Tecnologia,Redes,Roteador Wi-Fi,unidades,96,59.99,79.99,
2023-06-06,Avaria,Hortifruti,Frutas,Nectarina,kg,48,7.99,9.99,Validade expirada
2023-06-10,Ajuste,Moda e Vestuário,Feminino,Blusa Ciganinha,unidades,68,22.99,34.99,
2023-06-12,Avaria,Carnes,Bovinos,Acém,kg,39,29.9,43.35,Validade expirada
2023-06-05,Ajuste,Carnes,Suína,Barriga de Porco,kg,96,21.99,29.99,
2023-06-11,Avaria,Hortifruti,Frutas,Nectarina,kg,54,7.99,9.99,Furto
2023-06-10,Avaria,Hortifruti,Frutas,Amora,kg,4,14.99,17.99,Furto
2023-06-11,Ajuste,Hortifruti,Frutas,Melão,unidades,48,6.49,7.99,
2023-06-28,Avaria,Hortifruti,Frutas,Pêssego,kg,95,4.0,5.2,Furto
2023-06-25,Avaria,Carnes,Suína,Costelinha de Porco,kg,68,34.99,49.99,Danos no transporte
2023-06-07,Ajuste,Moda e Vestuário,Masculino,Calça Jogger,unidades,65,26.99,39.99,
2023-06-09,Ajuste,Hortifruti,Frutas,Damasco,kg,61,10.99,12.99,
2023-06-01,Ajuste,Hortifruti,Frutas,Pêssego,kg,98,4.0,5.2,
2023-06-14,Avaria,Sobremesas,Sorvetes,Sorvete,litros,34,12.0,16.8,Danos no transporte
2023-06-15,Avaria,Limpeza,Detergentes,Detergente,litros,15,3.2,4.8,Validade expirada
2023-06-26,Avaria,Hortifruti,Frutas,Pitaya,kg,71,16.99,19.99,Danos no transporte
2023-06-11,Ajuste,Hortifruti,Frutas,Pitaya,kg,14,16.99,19.99,
2023-06-12,Ajuste,Esportes,Bolas,Bola de Futebol,unidades,89,14.99,19.99,
2023-06-07,Avaria,Carnes,Suína,Lombo Suíno,kg,57,31.99,44.99,Furto
2023-06-17,Avaria,Carnes,Aves,Fígado de Frango,kg,54,7.99,12.99,Danos no transporte
2023-06-19,Avaria,Carnes,Aves,Pato Inteiro,kg,65,74.99,89.99,Validade expirada
2023-06-17,Ajuste,Carnes,Bovina,Lagarto,kg,37,44.99,59.99,
2023-06-01,Avaria,Carnes,Bovinos,Carne de Sol,kg,63,35.5,51.48,Validade expirada
2023-06-29,Avaria,Padaria,Biscoitos,Biscoito,kg,15,5.8,7.83,Danos no transporte
2023-06-18,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,26,3.99,5.49,Furto
2023-06-12,Ajuste,Limpeza,Detergentes,Detergente,litros,86,3.2,4.8,
2023-06-15,Ajuste,Hortifruti,Legumes,Pimentão,kg,12,3.99,5.19,
2023-06-21,Avaria,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,78,16.99,24.99,Validade expirada
2023-06-13,Avaria,Moda e Vestuário,Masculino,Calça Social,unidades,70,39.99,59.99,Danos no transporte
2023-06-18,Ajuste,Carnes,Bovina,Coxão Mole,kg,47,42.99,59.99,
2023-06-26,Ajuste,Carnes,Aves,Filé de Pato,kg,79,59.99,74.99,
2023-06-09,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,10,12.99,19.99,Validade expirada
2023-06-24,Ajuste,Esportes,Pranchas,Prancha de Surf,unidades,98,249.99,299.99,
2023-06-21,Avaria,Padaria,Bolos,Torta de Morango,kg,79,22.0,29.7,Validade expirada
2023-06-27,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,1,6.2,8.06,Danos no transporte
2023-06-22,Avaria,Hortifruti,Frutas,Mirtilo,kg,85,19.99,22.99,Validade expirada
2023-06-05,Avaria,Celulares,Smartphones,Smartphone,unidades,100,1799.99,2249.99,Danos no transporte
2023-06-03,Avaria,Carnes,Aves,Peito de Frango,kg,83,15.5,22.47,Danos no transporte
2023-06-22,Ajuste,Esportes,Tacos,Taco de Baseball,unidades,89,19.99,29.99,
2023-06-11,Ajuste,Padaria,Biscoitos,Rosquinhas,kg,47,3.9,5.27,
2023-06-11,Ajuste,Bebidas,Águas,Água Mineral,litros,96,1.5,1.95,
2023-06-26,Avaria,Hortifruti,Legumes,Cebola,kg,7,2.29,2.98,Validade expirada
2023-06-15,Ajuste,Padaria,Bolos,Bolo de Chocolate,kg,33,18.0,24.3,
2023-06-26,Avaria,Hortifruti,Frutas,Banana,kg,71,2.99,3.89,Furto
2023-06-27,Ajuste,Hortifruti,Frutas,Jaca,kg,26,6.99,8.49,
2023-06-24,Avaria,Carnes,Suína,Lombo,kg,92,31.99,44.99,Danos no transporte
2023-06-15,Ajuste,Hortifruti,Frutas,Limão Taiti,kg,5,1.99,2.99,
2023-06-26,Ajuste,Hortifruti,Frutas,Cereja,kg,56,24.99,29.99,
2023-06-20,Avaria,Hortifruti,Frutas,Tangerina,kg,72,2.49,3.49,Danos no transporte
2023-06-16,Ajuste,Carnes,Bovina,Rabo,kg,28,29.99,39.99,
2023-06-20,Avaria,Carnes,Bovina,Coxão Duro,kg,24,34.99,49.99,Danos no transporte
2023-06-19,Ajuste,Eletroeletrônicos,Computadores,Notebook,unidades,57,3499.99,4199.99,
2023-06-07,Avaria,Hortifruti,Frutas,Jaca,kg,96,6.99,8.49,Validade expirada
2023-06-16,Avaria,Padaria,Pães,Pão Integral,unidades,96,4.5,6.08,Danos no transporte
2023-06-28,Avaria,Carnes,Bovina,Costela,kg,70,39.99,54.99,Furto
2023-06-24,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,74,32.99,49.99,Danos no transporte
2023-06-01,Avaria,Moda e Vestuário,Feminino,Vestido Chemise,unidades,60,29.99,44.99,Validade expirada
2023-06-28,Ajuste,Hortifruti,Frutas,Laranja,kg,50,2.0,2.6,
2023-06-11,Avaria,Limpeza,Detergentes,Lava-louças,litros,20,4.8,7.2,Validade expirada
2023-06-22,Ajuste,Carnes,Aves,Salsicha de Frango,kg,97,9.99,14.99,
2023-06-07,Avaria,Carnes,Bovina,Coxão Duro,kg,58,34.99,49.99,Furto
2023-06-11,Avaria,Carnes,Suína,Pernil,kg,87,29.99,39.99,Danos no transporte
2023-06-13,Ajuste,Moda e Vestuário,Masculino,Calça Chino,unidades,10,32.99,49.99,
2023-06-07,Ajuste,Carnes,Suína,Lombo,kg,73,31.99,44.99,
2023-06-16,Avaria,Carnes,Aves,Linguiça de Frango,kg,57,13.99,19.99,Validade expirada
2023-06-17,Ajuste,Hortifruti,Frutas,Mamão Papaia,kg,5,3.79,4.99,
2023-06-16,Avaria,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,100,19.99,29.99,Danos no transporte
2023-06-13,Avaria,Carnes,Bovina,Mocotó,kg,80,21.99,29.99,Furto
2023-06-17,Ajuste,Padaria,Bolos,Torta de Morango,kg,98,22.0,29.7,
2023-06-13,Avaria,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,58,39.99,59.99,Furto
2023-06-27,Avaria,Tecnologia,Caixas de Som,Smart Speaker,unidades,70,79.99,99.99,Danos no transporte
2023-06-23,Avaria,Móveis,Mesas,Escrivaninha,unidades,69,99.99,129.99,Furto
2023-06-08,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,31,36.99,54.99,Validade expirada
2023-06-24,Avaria,Hortifruti,Frutas,Mirtilo,kg,76,19.99,22.99,Validade expirada
2023-06-05,Avaria,Padaria,Bolos,Bolo de Chocolate,kg,86,18.0,24.3,Validade expirada
2023-06-02,Avaria,Hortifruti,Frutas,Figo,kg,21,11.99,14.99,Danos no transporte
2023-06-20,Avaria,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,37,19.99,29.99,Validade expirada
2023-06-26,Avaria,Padaria,Bebidas Quentes,Café,kg,74,5.0,6.75,Danos no transporte
2023-06-15,Ajuste,Carnes,Ovinos,Paleta de Cordeiro,kg,94,74.99,89.99,
2023-06-12,Avaria,Carnes,Suína,Lombo,kg,47,31.99,44.99,Danos no transporte
2023-06-13,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,65,4.2,5.88,
2023-06-03,Ajuste,Carnes,Ovinos,Linguiça de Cordeiro,kg,85,19.99,29.99,
2023-06-25,Ajuste,Carnes,Aves,Linguiça de Peru,kg,84,13.99,19.99,
2023-06-06,Avaria,Carnes,Suína,Barriga de Porco,kg,82,21.99,29.99,Furto
2023-06-20,Avaria,Carnes,Aves,Pato Inteiro,kg,44,74.99,89.99,Danos no transporte
2023-06-10,Avaria,Moda e Vestuário,Masculino,Gravata Slim,unidades,40,19.99,29.99,Validade expirada
2023-06-28,Avaria,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,67,19.99,29.99,Validade expirada
2023-06-20,Ajuste,Carnes,Suína,Barriga de Porco,kg,34,21.99,29.99,
2023-06-17,Ajuste,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,94,36.99,54.99,
2023-06-23,Ajuste,Moda e Vestuário,Masculino,Blazer Slim,unidades,55,59.99,89.99,
2023-06-22,Ajuste,Carnes,Aves,Linguiça Toscana de Frango,kg,9,17.99,24.99,
2023-06-06,Avaria,Moda e Vestuário,Masculino,Jaqueta de Couro,unidades,45,89.99,129.99,Furto
2023-06-10,Avaria,Decoração,Cortinas,Cortina,metros,98,39.99,59.99,Danos no transporte
2023-06-11,Ajuste,Carnes,Suína,Barriga de Porco,kg,9,21.99,29.99,
2023-06-18,Avaria,Carnes,Ovinos,Pernil de Cordeiro,kg,56,59.99,74.99,Furto
2023-06-17,Avaria,Moda e Vestuário,Feminino,Blusa Estampada,unidades,17,19.99,29.99,Validade expirada
2023-06-11,Avaria,Hortifruti,Frutas,Carambola,kg,55,5.99,7.49,Furto
2023-06-04,Avaria,Decoração,Quadros,Quadro Decorativo,unidades,88,29.99,39.99,Furto
2023-06-20,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,69,22.99,34.99,Validade expirada
2023-06-14,Ajuste,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,3,26.99,39.99,
2023-06-18,Avaria,Hortifruti,Frutas,Kiwi,kg,54,5.0,6.5,Furto
2023-06-11,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,47,39.99,49.99,Danos no transporte
2023-06-18,Ajuste,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,66,69.99,89.99,
2023-06-26,Ajuste,Hortifruti,Frutas,Limão Cravo,kg,52,5.49,6.99,
2023-06-01,Ajuste,Moda e Vestuário,Masculino,Cinto de Couro,unidades,49,12.99,19.99,
2023-06-10,Avaria,Hortifruti,Frutas,Nectarina,kg,74,7.99,9.99,Danos no transporte
2023-06-12,Avaria,Tecnologia,Caixas de Som,Smart Speaker,unidades,72,79.99,99.99,Furto
2023-06-16,Avaria,Hortifruti,Frutas,Carambola,kg,53,5.99,7.49,Furto
2023-06-20,Ajuste,Iluminação,Abajures,Abajur,unidades,35,39.99,49.99,
2023-06-07,Ajuste,Hortifruti,Frutas,Pêssego,kg,47,4.0,5.2,
2023-06-08,Ajuste,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,12,34.99,49.99,
2023-06-28,Avaria,Decoração,Espelhos,Espelho de Parede,unidades,6,39.99,49.99,Validade expirada
2023-06-02,Avaria,Limpeza,Utensílios de Limpeza,Vassoura,unidades,80,12.0,18.0,Furto
2023-06-05,Avaria,Carnes,Bovina,Alcatra,kg,62,46.99,64.99,Danos no transporte
2023-06-08,Avaria,Carnes,Bovina,Mocotó,kg,89,21.99,29.99,Danos no transporte
2023-06-04,Avaria,Hortifruti,Frutas,Ameixa,kg,50,6.99,8.99,Danos no transporte
2023-06-19,Ajuste,Higiene,Sabonetes,Sabonete,unidades,95,2.3,3.22,
2023-06-28,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,56,119.99,149.99,
2023-06-25,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,24,3.99,5.49,Danos no transporte
2023-06-27,Avaria,Higiene,Desodorantes,Desodorante,unidades,16,8.8,12.32,Furto
2023-06-14,Ajuste,Iluminação,Abajures,Abajur,unidades,65,39.99,49.99,
2023-06-07,Ajuste,Hortifruti,Legumes,Cenoura,kg,72,1.79,2.33,
2023-06-27,Avaria,Higiene,Sabonetes,Sabonete,unidades,56,2.3,3.22,Validade expirada
2023-06-21,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,11,36.99,54.99,Danos no transporte
2023-06-12,Avaria,Hortifruti,Frutas,Coco,unidades,58,6.49,7.99,Danos no transporte
2023-06-14,Ajuste,Limpeza,Desinfetantes,Água Sanitária,litros,8,3.5,5.25,
2023-06-05,Ajuste,Carnes,Aves,Peito de Frango,kg,57,15.5,22.47,
2023-06-27,Ajuste,Hortifruti,Legumes,Cebola,kg,96,2.29,2.98,
2023-06-13,Avaria,Hortifruti,Frutas,Maracujá,kg,36,2.99,3.99,Danos no transporte
2023-06-23,Ajuste,Hortifruti,Frutas,Jaca,kg,64,6.99,8.49,
2023-06-17,Ajuste,Hortifruti,Frutas,Maçã,kg,64,4.99,6.49,
2023-06-18,Avaria,Moda e Vestuário,Feminino,Shorts Jeans,unidades,66,16.99,24.99,Furto
2023-06-22,Ajuste,Móveis,Mesas,Escrivaninha,unidades,15,99.99,129.99,
2023-06-12,Avaria,Hortifruti,Frutas,Lichia,kg,57,9.99,12.49,Furto
2023-06-16,Ajuste,Hortifruti,Frutas,Melancia,unidades,30,6.0,7.8,
2023-06-25,Ajuste,Padaria,Biscoitos,Biscoito,kg,59,5.8,7.83,
2023-06-25,Avaria,Hortifruti,Frutas,Maracujá,kg,95,2.99,3.99,Furto
2023-06-18,Ajuste,Carnes,Bovina,Fraldinha,kg,21,31.99,44.99,
2023-06-14,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,75,12.99,15.99,
2023-06-07,Avaria,Moda e Vestuário,Masculino,Terno Slim,unidades,33,99.99,149.99,Validade expirada
2023-06-07,Ajuste,Carnes,Bovina,Coxão Duro,kg,14,34.99,49.99,
2023-06-07,Ajuste,Hortifruti,Verduras,Alface,unidades,71,1.99,2.59,
2023-06-19,Avaria,Hortifruti,Frutas,Banana Nanica,kg,27,1.99,2.99,Furto
2023-06-13,Ajuste,Carnes,Bovina,Coxão Mole,kg,79,42.99,59.99,
2023-06-18,Ajuste,Higiene,Sabonetes,Sabonete,unidades,8,2.3,3.22,
2023-06-19,Avaria,Carnes,Aves,Peito de Codorna,kg,78,29.99,39.99,Furto
2023-06-08,Ajuste,Carnes,Aves,Coxa de Frango,kg,90,17.99,24.99,
2023-06-25,Ajuste,Hortifruti,Frutas,Mirtilo,kg,26,19.99,22.99,
2023-06-15,Ajuste,Carnes,Bovina,Costela,kg,58,39.99,54.99,
2023-06-20,Ajuste,Hortifruti,Frutas,Romã,kg,56,7.99,9.99,
2023-06-05,Ajuste,Snacks,Frutos Secos,Amendoim,kg,40,4.5,6.52,
2023-06-13,Ajuste,Carnes,Aves,Filé de Pato,kg,71,59.99,74.99,
2023-06-11,Ajuste,Hortifruti,Frutas,Melão,unidades,45,6.49,7.99,
2023-06-06,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,96,12.8,18.56,
2023-06-23,Avaria,Carnes,Bovina,Costela,kg,80,39.99,54.99,Validade expirada
2023-06-14,Ajuste,Hortifruti,Frutas,Caqui,kg,96,8.99,10.99,
2023-06-24,Ajuste,Snacks,Frutos Secos,Amendoim,kg,46,4.5,6.52,
2023-06-05,Ajuste,Carnes,Aves,Peito de Peru,kg,13,39.99,49.99,
2023-06-11,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,93,54.99,69.99,Furto
2023-06-27,Avaria,Hortifruti,Frutas,Nectarina,kg,23,7.99,9.99,Furto
2023-06-24,Ajuste,Carnes,Ovinos,Linguiça de Cordeiro,kg,22,19.99,29.99,
2023-06-08,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,31,54.99,69.99,Furto
2023-06-18,Ajuste,Carnes,Aves,Peito de Codorna,kg,64,29.99,39.99,
2023-06-25,Avaria,Carnes,Aves,Linguiça de Peru,kg,38,13.99,19.99,Danos no transporte
2023-06-01,Ajuste,Hortifruti,Frutas,Graviola,kg,18,9.49,11.99,
2023-06-21,Ajuste,Carnes,Bovina,Picanha Argentina,kg,46,59.99,79.99,
2023-06-15,Avaria,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,51,69.99,89.99,Validade expirada
2023-06-27,Avaria,Carnes,Bovina,Cupim,kg,60,39.99,54.99,Furto
2023-06-06,Ajuste,Laticínios,Iogurtes,Iogurte,litros,53,3.8,5.13,
2023-06-25,Avaria,Hortifruti,Legumes,Batata,kg,63,2.99,3.89,Furto
2023-06-29,Ajuste,Hortifruti,Frutas,Physalis,kg,70,34.99,39.99,
2023-06-26,Ajuste,Limpeza,Desinfetantes,Desinfetante,litros,72,6.8,10.2,
2023-06-07,Ajuste,Carnes,Suína,Costelinha de Porco,kg,49,34.99,49.99,
2023-06-27,Avaria,Hortifruti,Frutas,Limão Taiti,kg,17,1.99,2.99,Validade expirada
2023-06-09,Ajuste,Hortifruti,Frutas,Tamarindo,kg,72,11.99,13.99,
2023-06-18,Ajuste,Snacks,Frutos Secos,Amendoim,kg,74,4.5,6.52,
2023-06-11,Avaria,Moda e Vestuário,Feminino,Vestido de Renda,unidades,48,42.99,64.99,Validade expirada
2023-06-22,Ajuste,Bebidas,Não Alcoólicas,Suco de Laranja,litros,71,6.2,8.06,
2023-06-17,Avaria,Carnes,Aves,Peito de Frango,kg,33,15.5,22.47,Danos no transporte
2023-06-08,Ajuste,Tecnologia,Periféricos,Teclado sem Fio,unidades,90,14.99,19.99,
2023-06-09,Ajuste,Padaria,Bolos,Torta de Morango,kg,81,22.0,29.7,
2023-06-19,Ajuste,Carnes,Suína,Lombo,kg,66,31.99,44.99,
2023-06-03,Ajuste,Carnes,Suína,Orelha de Porco,kg,41,9.99,14.99,
2023-06-09,Avaria,Carnes,Suína,Bisteca Suína,kg,30,21.99,29.99,Danos no transporte
2023-06-04,Avaria,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,36,49.99,69.99,Validade expirada
2023-06-05,Ajuste,Moda e Vestuário,Masculino,Blazer Slim,unidades,27,59.99,89.99,
2023-06-29,Avaria,Hortifruti,Frutas,Manga Tommy,kg,24,4.99,6.49,Danos no transporte
2023-06-20,Avaria,Moda e Vestuário,Masculino,Gravata Slim,unidades,53,19.99,29.99,Danos no transporte
2023-06-02,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,39,12.99,15.99,
2023-06-18,Avaria,Hortifruti,Frutas,Jaca,kg,57,6.99,8.49,Validade expirada
2023-06-19,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,53,22.99,34.99,
2023-06-08,Avaria,Hortifruti,Frutas,Amora,kg,40,14.99,17.99,Danos no transporte
2023-06-03,Avaria,Hortifruti,Frutas,Carambola,kg,90,5.99,7.49,Danos no transporte
2023-06-24,Avaria,Carnes,Bovina,Fígado de Boi,kg,2,14.99,19.99,Validade expirada
2023-06-28,Avaria,Móveis,Mesas,Mesa de Jantar,unidades,33,249.99,299.99,Furto
2023-06-13,Ajuste,Hortifruti,Frutas,Tangerina,kg,31,2.49,3.49,
2023-06-12,Ajuste,Moda e Vestuário,Masculino,Blazer Casual,unidades,69,49.99,74.99,
2023-06-09,Ajuste,Carnes,Suína,Bisteca Suína,kg,41,21.99,29.99,
2023-06-16,Ajuste,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,16,19.99,29.99,
2023-06-28,Avaria,Carnes,Ovinos,Linguiça de Cordeiro,kg,8,19.99,29.99,Validade expirada
2023-06-01,Ajuste,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,41,44.99,69.99,
2023-06-26,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,53,149.99,199.99,Furto
2023-06-20,Avaria,Carnes,Suína,Lombo,kg,61,31.99,44.99,Furto
2023-06-01,Avaria,Carnes,Bovina,Costela,kg,77,39.99,54.99,Danos no transporte
2023-06-28,Avaria,Carnes,Aves,Peito de Frango,kg,10,15.5,22.47,Validade expirada
2023-06-27,Ajuste,Hortifruti,Frutas,Cereja,kg,42,24.99,29.99,
2023-06-27,Ajuste,Carnes,Suína,Orelha de Porco,kg,71,9.99,14.99,
2023-06-03,Avaria,Moda e Vestuário,Feminino,Blusa Ciganinha,unidades,98,22.99,34.99,Validade expirada
2023-06-17,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,75,249.99,299.99,
2023-06-23,Ajuste,Tecnologia,Redes,Roteador Wi-Fi,unidades,29,59.99,79.99,
2023-06-05,Ajuste,Tecnologia,Periféricos,Teclado sem Fio,unidades,1,14.99,19.99,
2023-06-13,Ajuste,Limpeza,Sabão em Pó,Sabão em Pó,kg,90,8.5,12.75,
2023-06-04,Avaria,Limpeza,Detergentes,Detergente,litros,75,3.2,4.8,Danos no transporte
2023-06-22,Avaria,Hortifruti,Frutas,Amora,kg,97,14.99,17.99,Danos no transporte
2023-06-09,Avaria,Bebidas,Águas,Água Mineral,litros,3,1.5,1.95,Furto
2023-06-29,Ajuste,Hortifruti,Frutas,Graviola,kg,25,9.49,11.99,
2023-06-03,Avaria,Carnes,Bovina,Picanha Argentina,kg,49,59.99,79.99,Furto
2023-06-19,Avaria,Móveis,Guarda-roupas,Guarda-roupa,unidades,27,299.99,399.99,Danos no transporte
2023-06-26,Avaria,Hortifruti,Frutas,Cereja do Rio Grande,kg,10,34.99,39.99,Furto
2023-06-23,Avaria,Carnes,Suína,Rabo de Porco,kg,33,17.99,24.99,Danos no transporte
2023-06-06,Ajuste,Hortifruti,Frutas,Kiwi,kg,82,5.0,6.5,
2023-06-14,Ajuste,Hortifruti,Frutas,Laranja,kg,75,2.0,2.6,
2023-06-19,Avaria,Carnes,Suína,Barriga de Porco,kg,56,21.99,29.99,Validade expirada
2023-06-28,Ajuste,Hortifruti,Frutas,Abacate,kg,20,7.0,9.1,
2023-06-22,Ajuste,Carnes,Bovina,Maminha,kg,89,44.99,62.99,
2023-06-22,Avaria,Carnes,Aves,Filé de Pato,kg,40,59.99,74.99,Furto
2023-06-22,Ajuste,Bebidas,Não Alcoólicas,Suco de Laranja,litros,42,6.2,8.06,
2023-06-04,Ajuste,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,81,36.99,54.99,
2023-06-14,Avaria,Celulares,Tablets,Tablet,unidades,12,899.99,1124.99,Danos no transporte
2023-06-24,Avaria,Hortifruti,Frutas,Carambola,kg,49,5.99,7.49,Furto
2023-06-06,Ajuste,Hortifruti,Frutas,Mamão Papaia,kg,99,3.79,4.99,
2023-06-07,Ajuste,Carnes,Bovina,Língua de Boi,kg,33,24.99,34.99,
2023-06-03,Avaria,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,41,99.99,129.99,Validade expirada
2023-06-13,Avaria,Limpeza,Sabão em Pó,Sabão em Pó,kg,35,8.5,12.75,Danos no transporte
2023-06-14,Avaria,Carnes,Bovina,Carne de Hambúrguer,kg,79,21.99,29.99,Danos no transporte
2023-06-11,Avaria,Carnes,Aves,Asa de Frango,kg,93,13.99,19.99,Furto
2023-06-09,Ajuste,Hortifruti,Frutas,Uva,kg,50,8.0,10.4,
2023-06-12,Ajuste,Carnes,Aves,Peito de Frango,kg,10,15.5,22.47,
2023-06-18,Avaria,Hortifruti,Frutas,Kiwi,kg,35,5.0,6.5,Validade expirada
2023-06-22,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,50,79.99,99.99,
2023-06-21,Ajuste,Decoração,Tapetes,Tapete,metros quadrados,63,59.99,79.99,
2023-06-25,Ajuste,Hortifruti,Frutas,Abacaxi,unidades,31,4.5,5.85,
2023-06-03,Ajuste,Iluminação,Spots,Spot de Teto,unidades,65,19.99,29.99,
2023-06-28,Ajuste,Iluminação,Lâmpadas,Lâmpada LED,unidades,20,7.99,9.99,
2023-06-25,Ajuste,Carnes,Aves,Asa de Frango,kg,81,13.99,19.99,
2023-06-28,Ajuste,Carnes,Aves,Salsicha de Frango,kg,28,9.99,14.99,
2023-06-22,Avaria,Hortifruti,Frutas,Jaca,kg,84,6.99,8.49,Furto
2023-06-03,Avaria,Snacks,Frutos Secos,Amendoim,kg,50,4.5,6.52,Danos no transporte
2023-06-21,Avaria,Bebidas,Águas,Água Mineral,litros,62,1.5,1.95,Furto
2023-06-08,Avaria,Móveis,Prateleiras,Prateleira de Parede,unidades,3,19.99,29.99,Validade expirada
2023-06-15,Avaria,Hortifruti,Frutas,Cereja Chilena,kg,26,44.99,49.99,Validade expirada
2023-06-28,Avaria,Moda e Vestuário,Masculino,Terno Slim,unidades,14,99.99,149.99,Validade expirada
2023-06-24,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,34,36.99,54.99,Furto
2023-06-16,Ajuste,Carnes,Suína,Bisteca Suína,kg,63,21.99,29.99,
2023-06-18,Avaria,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,90,16.99,24.99,Furto
2023-06-03,Ajuste,Carnes,Bovina,Lagarto,kg,13,44.99,59.99,
2023-06-26,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,18,54.99,69.99,
2023-06-18,Avaria,Móveis,Puffs,Puff,unidades,93,29.99,39.99,Furto
