Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-03-22,Avaria,Hortifruti,Frutas,Banana Prata,kg,44,2.99,3.99,Validade expirada
2023-03-02,Ajuste,Moda e Vestuário,Feminino,Vestido Midi,unidades,6,42.99,64.99,
2023-03-18,Avaria,Moda e Vestuário,Masculino,Gravata Slim,unidades,18,19.99,29.99,Validade expirada
2023-03-18,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,100,59.99,79.99,
2023-03-21,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,72,79.99,94.99,Validade expirada
2023-03-08,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,26,16.99,24.99,
2023-03-18,Avaria,Carnes,Bovina,Fígado de Boi,kg,58,14.99,19.99,Danos no transporte
2023-03-20,Avaria,Padaria,Pães,Pão Integral,unidades,42,4.5,6.08,Validade expirada
2023-03-25,Avaria,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,45,59.99,79.99,Validade expirada
2023-03-13,Avaria,Hortifruti,Frutas,Physalis,kg,82,34.99,39.99,Furto
2023-03-24,Ajuste,Padaria,Pães,Pão Francês,unidades,64,3.0,4.05,
2023-03-06,Ajuste,Hortifruti,Frutas,Mirtilo,kg,76,19.99,22.99,
2023-03-14,Avaria,Moda e Vestuário,Masculino,Blazer Slim,unidades,6,59.99,89.99,Danos no transporte
2023-03-13,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,29,32.99,49.99,
2023-03-22,Ajuste,Moda e Vestuário,Masculino,Camisa Polo,unidades,44,22.99,34.99,
2023-03-06,Avaria,Sobremesas,Sorvetes,Sorvete,litros,42,12.0,16.8,Danos no transporte
2023-03-11,Avaria,Carnes,Aves,Filé de Pato,kg,11,59.99,74.99,Validade expirada
2023-03-24,Ajuste,Carnes,Suína,Bacon Fatiado,kg,16,24.99,34.99,
2023-03-14,Ajuste,Hortifruti,Frutas,Pitaya,kg,41,16.99,19.99,
2023-03-12,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,49,149.99,199.99,Furto
2023-03-06,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,97,32.99,49.99,Furto
2023-03-30,Ajuste,Tecnologia,Periféricos,Teclado sem Fio,unidades,13,14.99,19.99,
2023-03-07,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,62,16.99,24.99,
2023-03-22,Avaria,Carnes,Aves,Peito de Frango,kg,45,15.5,22.47,Furto
2023-03-15,Ajuste,Carnes,Aves,Peito de Frango,kg,93,15.5,22.47,
2023-03-27,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,28,14.99,19.99,Furto
2023-03-02,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,75,19.99,29.99,Furto
2023-03-30,Avaria,Hortifruti,Frutas,Figo,kg,23,11.99,14.99,Furto
2023-03-18,Ajuste,Moda e Vestuário,Feminino,Shorts Jeans,unidades,77,16.99,24.99,
2023-03-30,Avaria,Esportes,Bicicletas,Bicicleta,unidades,75,399.99,499.99,Validade expirada
2023-03-29,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,73,19.99,29.99,Danos no transporte
2023-03-03,Ajuste,Laticínios,Iogurtes,Iogurte,litros,58,3.8,5.13,
2023-03-13,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,80,119.99,149.99,
2023-03-14,Ajuste,Hortifruti,Frutas,Ameixa,kg,47,6.99,8.99,
2023-03-16,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,57,49.99,79.99,
2023-03-22,Avaria,Hortifruti,Frutas,Amora,kg,51,14.99,17.99,Furto
2023-03-08,Avaria,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,32,16.99,24.99,Validade expirada
2023-03-30,Avaria,Carnes,Bovina,Rabo,kg,83,29.99,39.99,Validade expirada
2023-03-16,Ajuste,Hortifruti,Frutas,Banana,kg,74,2.99,3.89,
2023-03-16,Ajuste,Padaria,Bolos,Bolo de Chocolate,kg,43,18.0,24.3,
2023-03-20,Avaria,Carnes,Aves,Filé de Pato,kg,73,59.99,74.99,Validade expirada
2023-03-21,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,61,79.99,99.99,
2023-03-23,Avaria,Carnes,Suína,Lombo,kg,2,31.99,44.99,Danos no transporte
2023-03-27,Avaria,Hortifruti,Frutas,Cereja do Rio Grande,kg,35,34.99,39.99,Danos no transporte
2023-03-28,Ajuste,Limpeza,Utensílios de Limpeza,Vassoura,unidades,57,12.0,18.0,
2023-03-13,Ajuste,Moda e Vestuário,Masculino,Blazer Slim,unidades,98,59.99,89.99,
2023-03-14,Ajuste,Moda e Vestuário,Masculino,Cinto de Couro,unidades,14,12.99,19.99,
2023-03-25,Avaria,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,87,39.99,59.99,Validade expirada
2023-03-01,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,9,6.2,8.06,Danos no transporte
2023-03-19,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,80,12.99,19.99,Furto
2023-03-18,Avaria,Móveis,Sofás,Sofá de Couro,unidades,24,499.99,599.99,Validade expirada
2023-03-15,Avaria,Padaria,Biscoitos,Rosquinhas,kg,59,3.9,5.27,Validade expirada
2023-03-29,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,75,54.99,69.99,
2023-03-24,Ajuste,Carnes,Ovinos,Pernil de Cordeiro,kg,80,59.99,74.99,
2023-03-18,Ajuste,Laticínios,Leites,Leite,litros,96,2.5,3.38,
2023-03-12,Avaria,Iluminação,Lustres,Lustre,unidades,18,119.99,149.99,Furto
2023-03-05,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,15,119.99,149.99,
2023-03-16,Avaria,Hortifruti,Frutas,Limão Taiti,kg,77,1.99,2.99,Danos no transporte
2023-03-26,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,100,32.99,49.99,
2023-03-19,Ajuste,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,69,29.99,49.99,
2023-03-13,Ajuste,Carnes,Aves,Coxa de Frango,kg,97,17.99,24.99,
2023-03-11,Avaria,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,79,34.99,49.99,Danos no transporte
2023-03-08,Avaria,Decoração,Cortinas,Cortina,metros,28,39.99,59.99,Validade expirada
2023-03-24,Ajuste,Carnes,Suína,Linguiça Toscana,kg,71,24.99,34.99,
2023-03-05,Avaria,Moda e Vestuário,Masculino,Blazer Slim,unidades,38,59.99,89.99,Furto
2023-03-15,Ajuste,Hortifruti,Frutas,Pêssego,kg,16,4.0,5.2,
2023-03-08,Avaria,Esportes,Bicicletas,Bicicleta,unidades,15,399.99,499.99,Furto
2023-03-26,Ajuste,Hortifruti,Frutas,Abacate,kg,3,7.0,9.1,
2023-03-07,Avaria,Hortifruti,Frutas,Amora,kg,73,14.99,17.99,Danos no transporte
2023-03-02,Avaria,Hortifruti,Frutas,Uva,kg,87,8.0,10.4,Furto
2023-03-14,Ajuste,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,36,99.99,129.99,
2023-03-18,Avaria,Hortifruti,Legumes,Pimentão,kg,74,3.99,5.19,Furto
2023-03-05,Avaria,Hortifruti,Frutas,Maçã,kg,55,4.99,6.49,Validade expirada
2023-03-16,Avaria,Carnes,Bovina,Língua de Boi,kg,70,24.99,34.99,Furto
2023-03-16,Ajuste,Moda e Vestuário,Masculino,Calça Chino,unidades,92,32.99,49.99,
2023-03-14,Ajuste,Carnes,Ovinos,Carré de Cordeiro,kg,32,69.99,84.99,
2023-03-27,Ajuste,Carnes,Bovina,Mocotó,kg,17,21.99,29.99,
2023-03-16,Avaria,Carnes,Aves,Linguiça Toscana de Frango,kg,45,17.99,24.99,Danos no transporte
2023-03-30,Ajuste,Padaria,Salgados,Coxinha de Frango,unidades,34,3.5,4.73,
2023-03-23,Ajuste,Higiene,Shampoos,Condicionador,litros,8,14.5,20.3,
2023-03-01,Avaria,Carnes,Bovina,Picanha,kg,99,49.99,69.99,Validade expirada
2023-03-28,Ajuste,Esportes,Bicicletas,Bicicleta,unidades,89,399.99,499.99,
2023-03-15,Ajuste,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,54,29.99,44.99,
2023-03-05,Ajuste,Limpeza,Detergentes,Detergente,litros,93,3.2,4.8,
2023-03-03,Ajuste,Limpeza,Sabão em Pó,Sabão em Pó,kg,98,8.5,12.75,
2023-03-04,Ajuste,Carnes,Bovina,Rabo de Boi,kg,9,17.99,24.99,
2023-03-08,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,75,12.99,19.99,Danos no transporte
2023-03-26,Ajuste,Móveis,Camas,Cama de Casal,unidades,85,399.99,499.99,
2023-03-24,Avaria,Hortifruti,Frutas,Pitanga,kg,55,16.99,19.99,Validade expirada
2023-03-16,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,4,44.99,49.99,
2023-03-13,Ajuste,Hortifruti,Frutas,Coco,unidades,87,6.49,7.99,
2023-03-04,Avaria,Padaria,Bolos,Bolo de Chocolate,kg,44,18.0,24.3,Danos no transporte
2023-03-26,Ajuste,Padaria,Pães,Pão Integral,unidades,96,4.5,6.08,
2023-03-01,Ajuste,Hortifruti,Legumes,Tomate,kg,98,3.49,4.54,
2023-03-23,Avaria,Hortifruti,Legumes,Batata,kg,50,2.99,3.89,Validade expirada
2023-03-15,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,89,12.99,15.99,
2023-03-15,Ajuste,Moda e Vestuário,Feminino,Regata Básica,unidades,15,9.99,14.99,
2023-03-20,Avaria,Moda e Vestuário,Feminino,Blusa Estampada,unidades,18,19.99,29.99,Validade expirada
2023-03-04,Ajuste,Hortifruti,Legumes,Cebola,kg,80,2.29,2.98,
2023-03-15,Avaria,Padaria,Biscoitos,Biscoito,kg,37,5.8,7.83,Danos no transporte
2023-03-27,Avaria,Bebidas,Alcoólicas,Vinho Tinto,litros,98,25.0,32.5,Validade expirada
2023-03-04,Avaria,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,40,49.99,69.99,Validade expirada
2023-03-08,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,8,22.99,34.99,
2023-03-23,Avaria,Carnes,Aves,Pato Inteiro,kg,52,74.99,89.99,Validade expirada
2023-03-29,Ajuste,Hortifruti,Frutas,Lichia,kg,38,9.99,12.49,
2023-03-16,Ajuste,Lazer,Brinquedos,Cama Elástica,unidades,89,149.99,199.99,
2023-03-30,Avaria,Moda e Vestuário,Feminino,Shorts Jeans,unidades,87,16.99,24.99,Furto
2023-03-04,Avaria,Carnes,Ovinos,Paleta de Cordeiro,kg,8,74.99,89.99,Furto
2023-03-10,Avaria,Carnes,Aves,Peito de Peru,kg,3,39.99,49.99,Danos no transporte
2023-03-07,Ajuste,Padaria,Pães,Pão Francês,unidades,28,3.0,4.05,
2023-03-09,Ajuste,Moda e Vestuário,Feminino,Blusa Estampada,unidades,91,19.99,29.99,
2023-03-22,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,89,54.99,69.99,
2023-03-04,Avaria,Carnes,Suína,Pernil,kg,91,29.99,39.99,Danos no transporte
2023-03-16,Ajuste,Carnes,Bovina,Língua de Boi,kg,88,24.99,34.99,
2023-03-20,Ajuste,Hortifruti,Frutas,Carambola,kg,88,5.99,7.49,
2023-03-20,Avaria,Hortifruti,Frutas,Melão,unidades,24,6.49,7.99,Furto
2023-03-11,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,49,42.99,64.99,
2023-03-02,Avaria,Eletroeletrônicos,Computadores,Notebook,unidades,74,3499.99,4199.99,Validade expirada
2023-03-21,Ajuste,Moda e Vestuário,Masculino,Calça Jogger,unidades,22,26.99,39.99,
2023-03-10,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,39,3.99,5.49,Danos no transporte
2023-03-11,Avaria,Carnes,Bovina,Alcatra,kg,63,46.99,64.99,Validade expirada
2023-03-04,Ajuste,Carnes,Aves,Salsicha de Frango,kg,40,9.99,14.99,
2023-03-04,Avaria,Carnes,Bovina,Contrafilé,kg,95,52.99,74.99,Danos no transporte
2023-03-02,Ajuste,Hortifruti,Frutas,Banana da Terra,kg,7,3.99,4.99,
2023-03-05,Ajuste,Iluminação,Spots,Spot de Teto,unidades,61,19.99,29.99,
2023-03-09,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,51,49.99,79.99,
2023-03-16,Avaria,Hortifruti,Frutas,Banana da Terra,kg,90,3.99,4.99,Furto
2023-03-24,Ajuste,Carnes,Bovina,Contrafilé,kg,76,52.99,74.99,
2023-03-11,Ajuste,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,59,36.99,54.99,
2023-03-09,Avaria,Padaria,Biscoitos,Rosquinhas,kg,5,3.9,5.27,Furto
2023-03-20,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,67,36.99,54.99,Furto
2023-03-08,Ajuste,Carnes,Bovina,Fígado de Boi,kg,1,14.99,19.99,
2023-03-29,Avaria,Carnes,Aves,Pato Inteiro,kg,25,74.99,89.99,Furto
2023-03-18,Ajuste,Hortifruti,Frutas,Banana da Terra,kg,47,3.99,4.99,
2023-03-14,Ajuste,Carnes,Aves,Pato Inteiro,kg,66,74.99,89.99,
2023-03-27,Avaria,Hortifruti,Frutas,Uva Verde,kg,24,7.49,9.99,Furto
2023-03-22,Avaria,Carnes,Bovina,Picanha,kg,1,49.99,69.99,Danos no transporte
2023-03-05,Ajuste,Moda e Vestuário,Feminino,Saia Midi,unidades,63,24.99,39.99,
2023-03-04,Ajuste,Hortifruti,Legumes,Tomate,kg,13,3.49,4.54,
2023-03-11,Ajuste,Hortifruti,Frutas,Amora,kg,47,14.99,17.99,
2023-03-26,Avaria,Carnes,Bovina,Contrafilé,kg,14,52.99,74.99,Danos no transporte
2023-03-12,Avaria,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,40,79.99,99.99,Danos no transporte
2023-03-10,Ajuste,Moda e Vestuário,Feminino,Regata Básica,unidades,43,9.99,14.99,
2023-03-16,Avaria,Higiene,Sabonetes,Sabonete,unidades,18,2.3,3.22,Furto
2023-03-20,Avaria,Carnes,Aves,Peito de Peru,kg,78,39.99,49.99,Validade expirada
2023-03-27,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,77,22.99,34.99,Validade expirada
2023-03-19,Avaria,Hortifruti,Frutas,Banana,kg,46,2.99,3.89,Validade expirada
2023-03-25,Avaria,Hortifruti,Frutas,Tangerina,kg,16,2.49,3.49,Danos no transporte
2023-03-27,Avaria,Hortifruti,Frutas,Melão,unidades,16,6.49,7.99,Danos no transporte
2023-03-12,Avaria,Limpeza,Utensílios de Limpeza,Vassoura,unidades,55,12.0,18.0,Furto
2023-03-28,Ajuste,Carnes,Bovinos,Carne de Sol,kg,33,35.5,51.48,
2023-03-15,Ajuste,Sobremesas,Sorvetes,Sorvete,litros,95,12.0,16.8,
2023-03-28,Avaria,Carnes,Bovina,Língua de Boi,kg,80,24.99,34.99,Furto
2023-03-12,Avaria,Padaria,Biscoitos,Biscoito,kg,26,5.8,7.83,Danos no transporte
2023-03-17,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,56,22.99,34.99,Validade expirada
2023-03-10,Avaria,Hortifruti,Frutas,Pera,kg,24,3.29,4.49,Furto
2023-03-02,Ajuste,Carnes,Aves,Coração de Frango,kg,32,11.99,16.99,
2023-03-07,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,40,26.99,39.99,
2023-03-01,Avaria,Decoração,Tapetes,Tapete de Banheiro,unidades,76,14.99,19.99,Danos no transporte
2023-03-30,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,59,22.99,34.99,
2023-03-04,Avaria,Hortifruti,Frutas,Uva,kg,91,8.0,10.4,Furto
2023-03-27,Avaria,Moda e Vestuário,Masculino,Blazer Casual,unidades,90,49.99,74.99,Furto
2023-03-08,Avaria,Esportes,Pranchas,Prancha de Surf,unidades,33,249.99,299.99,Validade expirada
2023-03-09,Ajuste,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,82,36.99,54.99,
2023-03-24,Avaria,Carnes,Aves,Linguiça Toscana de Frango,kg,36,17.99,24.99,Furto
2023-03-26,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,33,49.99,79.99,
2023-03-23,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,54,32.99,49.99,
2023-03-20,Ajuste,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,63,44.99,69.99,
2023-03-22,Ajuste,Hortifruti,Frutas,Banana Prata,kg,4,2.99,3.99,
2023-03-02,Ajuste,Carnes,Aves,Pato Inteiro,kg,66,74.99,89.99,
2023-03-20,Avaria,Hortifruti,Frutas,Laranja,kg,11,2.0,2.6,Validade expirada
2023-03-03,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,36,19.99,29.99,Validade expirada
2023-03-18,Ajuste,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,4,16.99,24.99,
2023-03-24,Avaria,Hortifruti,Frutas,Pera,kg,5,3.29,4.49,Danos no transporte
2023-03-27,Avaria,Moda e Vestuário,Masculino,Cinto de Couro,unidades,79,12.99,19.99,Furto
2023-03-26,Ajuste,Carnes,Bovina,Bife de Alcatra,kg,66,47.99,64.99,
2023-03-21,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,48,12.99,15.99,
2023-03-03,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,33,4.2,5.88,
2023-03-02,Ajuste,Carnes,Aves,Peito de Codorna,kg,99,29.99,39.99,
2023-03-24,Ajuste,Moda e Vestuário,Masculino,Blazer Casual,unidades,87,49.99,74.99,
2023-03-29,Ajuste,Hortifruti,Frutas,Mamão,kg,26,5.5,7.15,
2023-03-27,Avaria,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,32,39.99,59.99,Validade expirada
2023-03-26,Ajuste,Bebidas,Alcoólicas,Vinho Tinto,litros,24,25.0,32.5,
2023-03-22,Avaria,Hortifruti,Frutas,Caju,kg,75,5.49,6.99,Danos no transporte
2023-03-19,Ajuste,Carnes,Aves,Peito de Frango,kg,80,15.5,22.47,
2023-03-19,Avaria,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,96,44.99,69.99,Furto
2023-03-28,Ajuste,Hortifruti,Frutas,Limão Taiti,kg,23,1.99,2.99,
2023-03-12,Ajuste,Moda e Vestuário,Masculino,Calça Chino,unidades,15,32.99,49.99,
2023-03-09,Avaria,Móveis,Prateleiras,Prateleira de Parede,unidades,8,19.99,29.99,Danos no transporte
2023-03-30,Ajuste,Carnes,Aves,Asa de Frango,kg,46,13.99,19.99,
2023-03-14,Ajuste,Higiene,Sabonetes,Sabonete,unidades,91,2.3,3.22,
2023-03-15,Avaria,Hortifruti,Frutas,Banana Nanica,kg,49,1.99,2.99,Danos no transporte
2023-03-24,Ajuste,Decoração,Espelhos,Espelho de Parede,unidades,85,39.99,49.99,
2023-03-09,Avaria,Bebidas,Alcoólicas,Vinho Tinto,litros,84,25.0,32.5,Validade expirada
2023-03-05,Avaria,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,23,36.99,54.99,Validade expirada
2023-03-26,Avaria,Moda e Vestuário,Masculino,Calça Chino,unidades,16,32.99,49.99,Validade expirada
2023-03-30,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,8,79.99,99.99,
2023-03-24,Avaria,Padaria,Pães,Pão Integral,unidades,74,4.5,6.08,Validade expirada
2023-03-23,Avaria,Carnes,Bovina,Picanha,kg,33,49.99,69.99,Furto
2023-03-23,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,98,44.99,49.99,
2023-03-11,Avaria,Carnes,Aves,Peito de Frango,kg,46,15.5,22.47,Danos no transporte
2023-03-14,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,54,149.99,199.99,Validade expirada
2023-03-13,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,14,12.8,18.56,
2023-03-04,Avaria,Hortifruti,Frutas,Pera,kg,46,3.29,4.49,Furto
2023-03-10,Avaria,Moda e Vestuário,Feminino,Vestido Floral,unidades,9,39.99,59.99,Validade expirada
2023-03-30,Avaria,Carnes,Bovina,Fígado de Boi,kg,9,14.99,19.99,Furto
2023-03-08,Ajuste,Sobremesas,Chocolates,Chocolate,kg,8,7.5,10.5,
2023-03-04,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,27,6.2,8.06,Validade expirada
2023-03-09,Avaria,Moda e Vestuário,Feminino,Vestido de Renda,unidades,50,42.99,64.99,Furto
2023-03-07,Avaria,Hortifruti,Frutas,Carambola,kg,99,5.99,7.49,Danos no transporte
2023-03-14,Ajuste,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,72,29.99,44.99,
2023-03-11,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,19,12.8,18.56,
2023-03-13,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,53,12.8,18.56,
2023-03-14,Ajuste,Moda e Vestuário,Masculino,Camisa Social,unidades,26,24.99,39.99,
2023-03-24,Avaria,Bebidas,Alcoólicas,Cerveja,unidades,69,5.9,7.67,Furto
2023-03-12,Ajuste,Hortifruti,Frutas,Amora,kg,11,14.99,17.99,
2023-03-03,Ajuste,Carnes,Aves,Peito de Frango,kg,21,15.5,22.47,
2023-03-30,Ajuste,Moda e Vestuário,Masculino,Calça Social,unidades,81,39.99,59.99,
2023-03-08,Ajuste,Carnes,Aves,Linguiça Toscana de Frango,kg,33,17.99,24.99,
2023-03-19,Avaria,Hortifruti,Frutas,Graviola,kg,66,9.49,11.99,Furto
2023-03-03,Avaria,Móveis,Sofás,Sofá de Couro,unidades,16,499.99,599.99,Danos no transporte
2023-03-04,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,1,12.99,15.99,
2023-03-28,Avaria,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,99,32.99,49.99,Furto
2023-03-06,Avaria,Carnes,Aves,Pato Inteiro,kg,28,74.99,89.99,Validade expirada
2023-03-14,Ajuste,Moda e Vestuário,Feminino,Shorts Jeans,unidades,43,16.99,24.99,
2023-03-01,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,3,79.99,99.99,
2023-03-18,Ajuste,Esportes,Tacos,Taco de Baseball,unidades,26,19.99,29.99,
2023-03-08,Ajuste,Limpeza,Sabão em Pó,Sabão em Pó,kg,71,8.5,12.75,
2023-03-29,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,84,39.99,49.99,Danos no transporte
2023-03-04,Ajuste,Hortifruti,Frutas,Cereja Espanhola,kg,6,39.99,44.99,
2023-03-16,Ajuste,Hortifruti,Frutas,Cereja Americana,kg,47,49.99,54.99,
2023-03-21,Ajuste,Hortifruti,Frutas,Cereja Argentina,kg,35,29.99,34.99,
2023-03-21,Avaria,Higiene,Sabonetes,Sabonete,unidades,98,2.3,3.22,Danos no transporte
2023-03-27,Avaria,Decoração,Relógios,Relógio de Parede,unidades,51,19.99,29.99,Danos no transporte
2023-03-25,Ajuste,Iluminação,Lustres,Lustre,unidades,24,119.99,149.99,
2023-03-05,Ajuste,Hortifruti,Frutas,Kiwi,kg,95,5.0,6.5,
2023-03-17,Avaria,Carnes,Aves,Coração de Frango,kg,33,11.99,16.99,Furto
2023-03-16,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,45,54.99,69.99,Furto
2023-03-29,Avaria,Moda e Vestuário,Masculino,Calça Chino,unidades,22,32.99,49.99,Furto
2023-03-23,Ajuste,Limpeza,Sabão em Pó,Amaciante de Roupas,litros,74,9.7,14.55,
2023-03-21,Ajuste,Hortifruti,Verduras,Alface,unidades,94,1.99,2.59,
2023-03-01,Avaria,Carnes,Bovina,Coxão Duro,kg,66,34.99,49.99,Furto
2023-03-14,Avaria,Carnes,Bovina,Maminha,kg,36,44.99,62.99,Validade expirada
2023-03-28,Avaria,Decoração,Pratos Decorativos,Prato Decorativo,unidades,92,14.99,19.99,Danos no transporte
2023-03-30,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,79,49.99,79.99,
2023-03-18,Ajuste,Carnes,Ovinos,Cordeiro Desossado,kg,85,79.99,94.99,
2023-03-21,Ajuste,Iluminação,Spots,Spot de Teto,unidades,41,19.99,29.99,
2023-03-03,Avaria,Limpeza,Detergentes,Detergente,litros,92,3.2,4.8,Furto
2023-03-02,Ajuste,Decoração,Quadros,Quadro Decorativo,unidades,46,29.99,39.99,
2023-03-27,Avaria,Hortifruti,Frutas,Abacate,kg,63,7.0,9.1,Validade expirada
2023-03-21,Ajuste,Decoração,Quadros,Quadro Decorativo,unidades,33,29.99,39.99,
2023-03-02,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,45,3.9,5.46,Furto
2023-03-12,Ajuste,Moda e Vestuário,Feminino,Blusa Ciganinha,unidades,87,22.99,34.99,
2023-03-30,Ajuste,Carnes,Bovina,Filé Mignon,kg,69,59.99,79.99,
2023-03-01,Avaria,Hortifruti,Frutas,Pêssego,kg,11,4.0,5.2,Validade expirada
2023-03-06,Avaria,Hortifruti,Frutas,Pêssego,kg,41,4.0,5.2,Furto
2023-03-06,Avaria,Hortifruti,Verduras,Alface,unidades,90,1.99,2.59,Validade expirada
2023-03-27,Avaria,Moda e Vestuário,Masculino,Jaqueta de Couro,unidades,14,89.99,129.99,Furto
2023-03-01,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,3,29.99,44.99,
2023-03-19,Avaria,Hortifruti,Frutas,Lichia,kg,100,9.99,12.49,Danos no transporte
2023-03-30,Ajuste,Moda e Vestuário,Masculino,Calça Social,unidades,20,39.99,59.99,
2023-03-30,Ajuste,Carnes,Aves,Coração de Frango,kg,38,11.99,16.99,
2023-03-09,Avaria,Hortifruti,Frutas,Pitaya,kg,43,16.99,19.99,Furto
2023-03-19,Avaria,Carnes,Aves,Peito de Frango,kg,94,15.5,22.47,Danos no transporte
2023-03-30,Avaria,Carnes,Bovinos,Carne de Sol,kg,57,35.5,51.48,Validade expirada
2023-03-23,Avaria,Moda e Vestuário,Feminino,Vestido de Renda,unidades,64,42.99,64.99,Validade expirada
2023-03-20,Avaria,Carnes,Bovina,Contrafilé,kg,36,52.99,74.99,Furto
2023-03-30,Ajuste,Moda e Vestuário,Feminino,Regata Básica,unidades,76,9.99,14.99,
2023-03-07,Ajuste,Carnes,Suínos,Lombo Suíno,kg,60,22.7,32.91,
2023-03-16,Avaria,Moda e Vestuário,Feminino,Vestido Floral,unidades,30,39.99,59.99,Validade expirada
2023-03-04,Avaria,Hortifruti,Frutas,Cereja do Rio Grande,kg,33,34.99,39.99,Danos no transporte
2023-03-28,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,32,54.99,69.99,Furto
2023-03-05,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,84,16.99,24.99,
2023-03-28,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,70,3.99,5.49,Danos no transporte
2023-03-02,Avaria,Tecnologia,Acessórios,Cabo HDMI,metros,67,7.99,9.99,Furto
2023-03-07,Avaria,Carnes,Suína,Lombo Suíno,kg,22,31.99,44.99,Furto
2023-03-02,Avaria,Carnes,Aves,Peito de Codorna,kg,8,29.99,39.99,Danos no transporte
2023-03-23,Avaria,Carnes,Aves,Filé de Pato,kg,23,59.99,74.99,Danos no transporte
2023-03-02,Ajuste,Carnes,Bovina,Fraldinha,kg,20,31.99,44.99,
