Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-10-03,Avaria,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,unidades,35,39.99,49.99,Danos no transporte
2023-10-04,Ajuste,Hortifruti,Frutas,Laranja,kg,25,2.0,2.6,
2023-10-17,Avaria,Esportes,Tacos,Taco de Baseball,unidades,43,19.99,29.99,Validade expirada
2023-10-21,Avaria,Hortifruti,Frutas,Romã,kg,93,7.99,9.99,Danos no transporte
2023-10-03,Ajuste,Carnes,Suínos,Costela Suína,kg,92,18.9,27.4,
2023-10-28,Ajuste,Carnes,Bovina,Contrafilé,kg,67,52.99,74.99,
2023-10-02,Ajuste,Hortifruti,Frutas,Uva Verde,kg,49,7.49,9.99,
2023-10-13,Ajuste,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,unidades,68,39.99,49.99,
2023-10-27,Avaria,Hortifruti,Frutas,Carambola,kg,71,5.99,7.49,Furto
2023-10-23,Avaria,Hortifruti,Frutas,Cereja Espanhola,kg,44,39.99,44.99,Furto
2023-10-24,Ajuste,Hortifruti,Frutas,Manga Tommy,kg,17,4.99,6.49,
2023-10-01,Avaria,Limpeza,Desinfetantes,Água Sanitária,litros,59,3.5,5.25,Validade expirada
2023-10-16,Ajuste,Hortifruti,Frutas,Pera,kg,10,3.29,4.49,
2023-10-28,Ajuste,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,95,49.99,69.99,
2023-10-29,Ajuste,Hortifruti,Frutas,Banana Prata,kg,25,2.99,3.99,
2023-10-17,Avaria,Hortifruti,Frutas,Limão,kg,42,3.5,4.55,Danos no transporte
2023-10-04,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,9,49.99,79.99,
2023-10-02,Avaria,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,2,49.99,69.99,Danos no transporte
2023-10-08,Avaria,Moda e Vestuário,Masculino,Sapato Social,unidades,47,49.99,79.99,Danos no transporte
2023-10-01,Avaria,Carnes,Aves,Fígado de Frango,kg,22,7.99,12.99,Furto
2023-10-17,Avaria,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,94,39.99,59.99,Danos no transporte
2023-10-02,Avaria,Higiene,Sabonetes,Sabonete,unidades,83,2.3,3.22,Validade expirada
2023-10-19,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,66,54.99,69.99,
2023-10-14,Avaria,Hortifruti,Frutas,Uva Verde,kg,33,7.49,9.99,Danos no transporte
2023-10-29,Ajuste,Móveis,Sofás,Sofá de Couro,unidades,29,499.99,599.99,
2023-10-17,Ajuste,Hortifruti,Frutas,Uva Verde,kg,69,7.49,9.99,
2023-10-20,Avaria,Carnes,Bovina,Lagarto,kg,16,44.99,59.99,Validade expirada
2023-10-09,Ajuste,Tecnologia,Acessórios,Carregador Portátil,unidades,7,19.99,29.99,
2023-10-07,Ajuste,Carnes,Suína,Linguiça Toscana,kg,4,24.99,34.99,
2023-10-24,Avaria,Hortifruti,Legumes,Batata,kg,63,2.99,3.89,Danos no transporte
2023-10-11,Avaria,Hortifruti,Legumes,Batata,kg,9,2.99,3.89,Validade expirada
2023-10-08,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,87,54.99,69.99,
2023-10-05,Ajuste,Iluminação,Lâmpadas,Lâmpada LED,unidades,86,7.99,9.99,
2023-10-19,Avaria,Hortifruti,Legumes,Batata,kg,2,2.99,3.89,Danos no transporte
2023-10-16,Avaria,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,80,22.99,34.99,Furto
2023-10-09,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,87,19.99,29.99,Furto
2023-10-11,Avaria,Carnes,Suína,Pernil,kg,37,29.99,39.99,Validade expirada
2023-10-20,Avaria,Higiene,Shampoos,Shampoo,litros,52,12.9,18.06,Furto
2023-10-26,Ajuste,Padaria,Salgados,Coxinha de Frango,unidades,23,3.5,4.73,
2023-10-09,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,1,59.99,79.99,
2023-10-11,Avaria,Moda e Vestuário,Masculino,Blazer Casual,unidades,52,49.99,74.99,Danos no transporte
2023-10-06,Avaria,Carnes,Suína,Orelha de Porco,kg,10,9.99,14.99,Danos no transporte
2023-10-14,Ajuste,Hortifruti,Frutas,Cereja,kg,7,24.99,29.99,
2023-10-29,Avaria,Celulares,Smartphones,Smartphone,unidades,9,1799.99,2249.99,Furto
2023-10-15,Avaria,Hortifruti,Frutas,Cereja,kg,72,24.99,29.99,Furto
2023-10-30,Ajuste,Decoração,Relógios,Relógio de Parede,unidades,62,19.99,29.99,
2023-10-27,Avaria,Decoração,Vasos,Vaso de Plantas,unidades,22,14.99,19.99,Danos no transporte
2023-10-14,Ajuste,Decoração,Pratos Decorativos,Prato Decorativo,unidades,65,14.99,19.99,
2023-10-06,Avaria,Carnes,Bovina,Fígado de Boi,kg,74,14.99,19.99,Danos no transporte
2023-10-15,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,1,79.99,99.99,
2023-10-13,Avaria,Sobremesas,Chocolates,Chocolate,kg,91,7.5,10.5,Validade expirada
2023-10-15,Ajuste,Carnes,Bovina,Coxão Mole,kg,24,42.99,59.99,
2023-10-23,Avaria,Padaria,Bebidas Quentes,Café,kg,30,5.0,6.75,Furto
2023-10-28,Ajuste,Hortifruti,Frutas,Nectarina,kg,31,7.99,9.99,
2023-10-29,Avaria,Laticínios,Leites,Leite,litros,98,2.5,3.38,Validade expirada
2023-10-15,Ajuste,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,84,32.99,49.99,
2023-10-18,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,88,26.99,39.99,
2023-10-29,Ajuste,Hortifruti,Frutas,Pêssego,kg,95,4.0,5.2,
2023-10-08,Ajuste,Carnes,Aves,Filé de Pato,kg,87,59.99,74.99,
2023-10-12,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,51,26.99,39.99,
2023-10-15,Avaria,Hortifruti,Legumes,Batata,kg,7,2.99,3.89,Validade expirada
2023-10-08,Ajuste,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,21,34.99,49.99,
2023-10-11,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,98,22.99,34.99,
2023-10-18,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,69,44.99,49.99,
2023-10-08,Ajuste,Hortifruti,Frutas,Pera,kg,11,3.29,4.49,
2023-10-06,Ajuste,Esportes,Raquetes,Raquete de Tênis,unidades,61,39.99,49.99,
2023-10-24,Ajuste,Hortifruti,Frutas,Romã,kg,13,7.99,9.99,
2023-10-29,Ajuste,Hortifruti,Frutas,Caju,kg,59,5.49,6.99,
2023-10-06,Avaria,Hortifruti,Frutas,Cereja Chilena,kg,48,44.99,49.99,Danos no transporte
2023-10-09,Ajuste,Carnes,Suína,Lombo,kg,36,31.99,44.99,
2023-10-28,Avaria,Moda e Vestuário,Feminino,Blusa Estampada,unidades,14,19.99,29.99,Danos no transporte
2023-10-04,Avaria,Hortifruti,Frutas,Uva Verde,kg,69,7.49,9.99,Furto
2023-10-17,Ajuste,Padaria,Bolos,Torta de Morango,kg,85,22.0,29.7,
2023-10-20,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,75,19.99,29.99,
2023-10-23,Ajuste,Hortifruti,Frutas,Maracujá,kg,94,2.99,3.99,
2023-10-21,Ajuste,Tecnologia,Câmeras,Câmera Fotográfica,unidades,6,249.99,299.99,
2023-10-22,Ajuste,Bebidas,Águas,Água Mineral,litros,8,1.5,1.95,
2023-10-30,Avaria,Carnes,Bovina,Costela,kg,54,39.99,54.99,Furto
2023-10-30,Ajuste,Hortifruti,Frutas,Mamão Formosa,kg,89,3.99,5.49,
2023-10-12,Ajuste,Iluminação,Spots,Spot de Teto,unidades,9,19.99,29.99,
2023-10-05,Avaria,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,69,19.99,29.99,Validade expirada
2023-10-01,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,67,32.99,49.99,
2023-10-11,Ajuste,Carnes,Bovinos,Acém,kg,1,29.9,43.35,
2023-10-17,Avaria,Tecnologia,Periféricos,Teclado sem Fio,unidades,8,14.99,19.99,Danos no transporte
2023-10-22,Avaria,Carnes,Aves,Peito de Frango,kg,84,15.5,22.47,Furto
2023-10-03,Ajuste,Padaria,Pães,Pão Francês,unidades,9,3.0,4.05,
2023-10-30,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,87,54.99,69.99,
2023-10-27,Ajuste,Carnes,Aves,Asa de Frango,kg,6,13.99,19.99,
2023-10-21,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,39,12.99,15.99,
2023-10-27,Avaria,Carnes,Ovinos,Paleta de Cordeiro,kg,27,74.99,89.99,Furto
2023-10-27,Ajuste,Decoração,Vasos,Vaso de Plantas,unidades,96,14.99,19.99,
2023-10-30,Avaria,Hortifruti,Frutas,Abacate,kg,36,7.0,9.1,Furto
2023-10-11,Avaria,Hortifruti,Frutas,Caqui,kg,35,8.99,10.99,Furto
2023-10-18,Ajuste,Carnes,Suína,Costelinha de Porco,kg,11,34.99,49.99,
2023-10-30,Avaria,Hortifruti,Verduras,Alface,unidades,62,1.99,2.59,Furto
2023-10-08,Ajuste,Carnes,Aves,Filé de Pato,kg,6,59.99,74.99,
2023-10-08,Avaria,Hortifruti,Frutas,Amora,kg,70,14.99,17.99,Furto
2023-10-17,Ajuste,Hortifruti,Frutas,Mirtilo,kg,81,19.99,22.99,
2023-10-16,Avaria,Carnes,Bovinos,Acém,kg,53,29.9,43.35,Furto
2023-10-01,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,91,79.99,94.99,Danos no transporte
2023-10-22,Ajuste,Hortifruti,Frutas,Melancia,unidades,59,6.0,7.8,
2023-10-23,Avaria,Tecnologia,Redes,Roteador Wi-Fi,unidades,45,59.99,79.99,Danos no transporte
2023-10-21,Ajuste,Moda e Vestuário,Feminino,Blusa Estampada,unidades,40,19.99,29.99,
2023-10-10,Avaria,Snacks,Frutos Secos,Amendoim,kg,4,4.5,6.52,Validade expirada
2023-10-22,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,98,36.99,54.99,Furto
2023-10-11,Avaria,Sobremesas,Sorvetes,Sorvete,litros,80,12.0,16.8,Danos no transporte
2023-10-11,Ajuste,Hortifruti,Frutas,Uva Verde,kg,11,7.49,9.99,
2023-10-24,Avaria,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,93,36.99,54.99,Furto
2023-10-19,Ajuste,Eletroeletrônicos,Computadores,Notebook,unidades,36,3499.99,4199.99,
2023-10-08,Avaria,Iluminação,Spots,Spot de Teto,unidades,39,19.99,29.99,Furto
2023-10-23,Avaria,Hortifruti,Frutas,Banana,kg,58,2.99,3.89,Danos no transporte
2023-10-11,Avaria,Hortifruti,Frutas,Cereja Argentina,kg,72,29.99,34.99,Furto
2023-10-04,Ajuste,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,13,79.99,99.99,
2023-10-17,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,27,19.99,29.99,Validade expirada
2023-10-23,Avaria,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,60,119.99,149.99,Danos no transporte
2023-10-15,Avaria,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,9,19.99,29.99,Danos no transporte
2023-10-11,Ajuste,Carnes,Suína,Costelinha de Porco,kg,1,34.99,49.99,
2023-10-01,Ajuste,Bebidas,Alcoólicas,Vinho Tinto,litros,87,25.0,32.5,
2023-10-12,Avaria,Moda e Vestuário,Feminino,Vestido Midi,unidades,21,42.99,64.99,Danos no transporte
2023-10-07,Ajuste,Hortifruti,Frutas,Coco,unidades,89,6.49,7.99,
2023-10-20,Ajuste,Hortifruti,Frutas,Ameixa,kg,87,6.99,8.99,
2023-10-14,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,81,29.99,49.99,Furto
2023-10-11,Ajuste,Esportes,Luvas,Luvas de Boxe,unidades,25,29.99,39.99,
2023-10-27,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,51,29.99,44.99,
2023-10-20,Ajuste,Hortifruti,Frutas,Jaca,kg,45,6.99,8.49,
2023-10-28,Avaria,Padaria,Biscoitos,Rosquinhas,kg,22,3.9,5.27,Validade expirada
2023-10-06,Avaria,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,84,149.99,199.99,Validade expirada
2023-10-03,Ajuste,Bebidas,Não Alcoólicas,Suco de Laranja,litros,89,6.2,8.06,
2023-10-01,Avaria,Carnes,Aves,Sobrecoxa de Frango,kg,8,12.8,18.56,Danos no transporte
2023-10-14,Avaria,Padaria,Pães,Pão Integral,unidades,94,4.5,6.08,Danos no transporte
2023-10-04,Ajuste,Hortifruti,Frutas,Abacate,kg,89,7.0,9.1,
2023-10-14,Ajuste,Hortifruti,Frutas,Limão,kg,57,3.5,4.55,
2023-10-16,Avaria,Hortifruti,Frutas,Mirtilo,kg,45,19.99,22.99,Danos no transporte
2023-10-08,Ajuste,Tecnologia,Redes,Roteador Wi-Fi,unidades,31,59.99,79.99,
2023-10-16,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,42,54.99,69.99,Validade expirada
2023-10-04,Avaria,Laticínios,Leites,Leite,litros,50,2.5,3.38,Validade expirada
2023-10-07,Avaria,Higiene,Desodorantes,Desodorante,unidades,20,8.8,12.32,Furto
2023-10-27,Ajuste,Carnes,Bovina,Fígado de Boi,kg,70,14.99,19.99,
2023-10-10,Ajuste,Hortifruti,Legumes,Batata,kg,97,2.99,3.89,
2023-10-13,Ajuste,Hortifruti,Frutas,Caqui,kg,1,8.99,10.99,
2023-10-13,Ajuste,Moda e Vestuário,Masculino,Jaqueta de Couro,unidades,3,89.99,129.99,
2023-10-27,Ajuste,Moda e Vestuário,Feminino,Shorts Jeans,unidades,4,16.99,24.99,
2023-10-04,Avaria,Hortifruti,Frutas,Uva,kg,90,8.0,10.4,Danos no transporte
2023-10-12,Avaria,Hortifruti,Frutas,Melão,unidades,79,6.49,7.99,Danos no transporte
2023-10-27,Ajuste,Hortifruti,Frutas,Ameixa,kg,92,6.99,8.99,
2023-10-24,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,43,79.99,99.99,Danos no transporte
2023-10-28,Ajuste,Carnes,Aves,Codorna Inteira,kg,71,39.99,54.99,
2023-10-09,Avaria,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,25,149.99,199.99,Danos no transporte
2023-10-08,Avaria,Limpeza,Desinfetantes,Desinfetante,litros,80,6.8,10.2,Danos no transporte
2023-10-22,Avaria,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,40,59.99,79.99,Danos no transporte
2023-10-20,Ajuste,Esportes,Raquetes,Raquete de Tênis,unidades,66,39.99,49.99,
2023-10-24,Avaria,Hortifruti,Frutas,Banana da Terra,kg,15,3.99,4.99,Danos no transporte
2023-10-24,Avaria,Hortifruti,Frutas,Uva Verde,kg,20,7.49,9.99,Validade expirada
2023-10-24,Avaria,Limpeza,Detergentes,Lava-louças,litros,24,4.8,7.2,Danos no transporte
2023-10-29,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,9,12.99,15.99,
2023-10-25,Ajuste,Hortifruti,Frutas,Jaca,kg,28,6.99,8.49,
2023-10-08,Ajuste,Hortifruti,Frutas,Melão,unidades,84,6.49,7.99,
2023-10-24,Avaria,Hortifruti,Frutas,Maracujá,kg,81,2.99,3.99,Furto
2023-10-11,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,14,59.99,79.99,
2023-10-21,Avaria,Carnes,Aves,Sobrecoxa de Frango,kg,17,12.8,18.56,Furto
2023-10-12,Avaria,Carnes,Bovina,Rabo,kg,60,29.99,39.99,Danos no transporte
2023-10-18,Ajuste,Hortifruti,Frutas,Graviola,kg,7,9.49,11.99,
2023-10-16,Ajuste,Hortifruti,Frutas,Coco,unidades,92,6.49,7.99,
2023-10-14,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,14,54.99,69.99,Validade expirada
2023-10-16,Ajuste,Carnes,Bovina,Contrafilé,kg,25,52.99,74.99,
2023-10-10,Avaria,Carnes,Aves,Peito de Frango,kg,77,15.5,22.47,Validade expirada
2023-10-12,Avaria,Hortifruti,Legumes,Cebola,kg,34,2.29,2.98,Validade expirada
2023-10-05,Ajuste,Eletroeletrônicos,Computadores,Notebook,unidades,92,3499.99,4199.99,
2023-10-20,Avaria,Hortifruti,Frutas,Figo,kg,40,11.99,14.99,Furto
2023-10-21,Avaria,Carnes,Suína,Barriga de Porco,kg,28,21.99,29.99,Danos no transporte
2023-10-29,Avaria,Carnes,Aves,Coração de Frango,kg,14,11.99,16.99,Furto
2023-10-09,Ajuste,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,41,36.99,54.99,
2023-10-07,Avaria,Moda e Vestuário,Masculino,Calça Social,unidades,54,39.99,59.99,Danos no transporte
2023-10-26,Avaria,Higiene,Shampoos,Condicionador,litros,84,14.5,20.3,Validade expirada
2023-10-05,Ajuste,Carnes,Aves,Coração de Frango,kg,56,11.99,16.99,
2023-10-23,Ajuste,Carnes,Aves,Linguiça de Peru,kg,61,13.99,19.99,
2023-10-06,Avaria,Carnes,Bovina,Rabo,kg,61,29.99,39.99,Danos no transporte
2023-10-22,Ajuste,Carnes,Bovina,Coxão Mole,kg,63,42.99,59.99,
2023-10-25,Ajuste,Carnes,Bovina,Músculo,kg,43,24.99,34.99,
2023-10-04,Avaria,Carnes,Ovinos,Carré de Cordeiro,kg,71,69.99,84.99,Furto
2023-10-13,Avaria,Carnes,Bovina,Cupim,kg,54,39.99,54.99,Validade expirada
2023-10-08,Avaria,Carnes,Aves,Codorna Inteira,kg,34,39.99,54.99,Danos no transporte
2023-10-02,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,40,6.2,8.06,Danos no transporte
2023-10-25,Avaria,Hortifruti,Frutas,Abacate,kg,86,7.0,9.1,Furto
2023-10-08,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,93,149.99,199.99,Furto
2023-10-14,Ajuste,Hortifruti,Frutas,Limão,kg,81,3.5,4.55,
2023-10-07,Ajuste,Carnes,Bovina,Picanha Argentina,kg,13,59.99,79.99,
2023-10-27,Avaria,Decoração,Cortinas,Cortina,metros,46,39.99,59.99,Furto
2023-10-27,Ajuste,Decoração,Tapetes,Tapete,metros quadrados,62,59.99,79.99,
2023-10-22,Avaria,Esportes,Tacos,Taco de Baseball,unidades,63,19.99,29.99,Danos no transporte
2023-10-07,Avaria,Hortifruti,Frutas,Manga Tommy,kg,88,4.99,6.49,Furto
2023-10-01,Ajuste,Iluminação,Abajures,Abajur,unidades,53,39.99,49.99,
2023-10-24,Ajuste,Hortifruti,Frutas,Tamarindo,kg,96,11.99,13.99,
2023-10-28,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,69,32.99,49.99,Validade expirada
2023-10-01,Ajuste,Móveis,Guarda-roupas,Guarda-roupa,unidades,98,299.99,399.99,
2023-10-09,Avaria,Higiene,Shampoos,Condicionador,litros,10,14.5,20.3,Danos no transporte
2023-10-21,Avaria,Hortifruti,Frutas,Manga Tommy,kg,84,4.99,6.49,Validade expirada
2023-10-26,Avaria,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,61,36.99,54.99,Validade expirada
2023-10-20,Ajuste,Padaria,Biscoitos,Rosquinhas,kg,93,3.9,5.27,
2023-10-25,Ajuste,Hortifruti,Frutas,Melancia,unidades,2,6.0,7.8,
2023-10-19,Ajuste,Carnes,Bovina,Filé Mignon,kg,14,59.99,79.99,
2023-10-25,Ajuste,Padaria,Pães,Pão Francês,unidades,27,3.0,4.05,
2023-10-27,Avaria,Moda e Vestuário,Masculino,Calça Chino,unidades,57,32.99,49.99,Furto
2023-10-22,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,54,3.99,5.49,Danos no transporte
2023-10-28,Ajuste,Moda e Vestuário,Feminino,Vestido Rodado,unidades,70,36.99,54.99,
2023-10-26,Ajuste,Hortifruti,Frutas,Pêssego,kg,52,4.0,5.2,
2023-10-11,Ajuste,Carnes,Bovina,Língua de Boi,kg,19,24.99,34.99,
2023-10-17,Avaria,Carnes,Bovina,Rabo,kg,62,29.99,39.99,Danos no transporte
2023-10-12,Ajuste,Decoração,Vasos,Vaso de Plantas,unidades,58,14.99,19.99,
2023-10-25,Avaria,Hortifruti,Frutas,Cereja Espanhola,kg,36,39.99,44.99,Furto
2023-10-21,Avaria,Carnes,Bovina,Alcatra,kg,32,46.99,64.99,Danos no transporte
2023-10-02,Avaria,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,61,49.99,69.99,Validade expirada
2023-10-03,Avaria,Hortifruti,Frutas,Coco,unidades,93,6.49,7.99,Furto
2023-10-07,Ajuste,Limpeza,Detergentes,Lava-louças,litros,49,4.8,7.2,
2023-10-12,Ajuste,Carnes,Suína,Orelha de Porco,kg,53,9.99,14.99,
2023-10-27,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,1,29.99,49.99,Furto
2023-10-22,Avaria,Hortifruti,Frutas,Banana Nanica,kg,8,1.99,2.99,Danos no transporte
2023-10-20,Ajuste,Carnes,Ovinos,Carré de Cordeiro,kg,22,69.99,84.99,
2023-10-14,Avaria,Decoração,Cortinas,Cortina,metros,57,39.99,59.99,Danos no transporte
2023-10-30,Avaria,Moda e Vestuário,Masculino,Calça Chino,unidades,58,32.99,49.99,Furto
2023-10-25,Ajuste,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,3,32.99,49.99,
2023-10-09,Ajuste,Carnes,Aves,Linguiça Toscana de Frango,kg,63,17.99,24.99,
2023-10-20,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,99,54.99,69.99,
2023-10-22,Avaria,Carnes,Aves,Linguiça de Peru,kg,55,13.99,19.99,Furto
2023-10-28,Ajuste,Carnes,Bovina,Picanha Argentina,kg,24,59.99,79.99,
2023-10-24,Avaria,Hortifruti,Frutas,Melancia,unidades,35,6.0,7.8,Furto
2023-10-14,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,21,4.5,5.85,
2023-10-11,Ajuste,Hortifruti,Frutas,Kiwi,kg,100,5.0,6.5,
2023-10-14,Avaria,Hortifruti,Frutas,Abacaxi,unidades,19,4.5,5.85,Furto
2023-10-03,Avaria,Higiene,Desodorantes,Desodorante,unidades,55,8.8,12.32,Validade expirada
2023-10-18,Ajuste,Hortifruti,Frutas,Mamão Papaia,kg,100,3.79,4.99,
2023-10-16,Avaria,Decoração,Pratos Decorativos,Prato Decorativo,unidades,47,14.99,19.99,Furto
2023-10-21,Avaria,Móveis,Prateleiras,Prateleira de Parede,unidades,54,19.99,29.99,Validade expirada
2023-10-02,Ajuste,Carnes,Aves,Codorna Inteira,kg,99,39.99,54.99,
2023-10-18,Ajuste,Hortifruti,Frutas,Pêssego,kg,51,4.0,5.2,
2023-10-10,Avaria,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,8,34.99,49.99,Validade expirada
2023-10-11,Avaria,Carnes,Bovina,Rabo de Boi,kg,16,17.99,24.99,Furto
2023-10-14,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,34,119.99,149.99,
2023-10-30,Ajuste,Moda e Vestuário,Feminino,Regata Básica,unidades,51,9.99,14.99,
2023-10-20,Avaria,Hortifruti,Frutas,Kiwi,kg,30,5.0,6.5,Danos no transporte
2023-10-21,Avaria,Carnes,Bovina,Rabo,kg,97,29.99,39.99,Furto
2023-10-13,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,82,59.99,79.99,
2023-10-26,Ajuste,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,38,149.99,199.99,
2023-10-19,Avaria,Carnes,Ovinos,Paleta de Cordeiro,kg,4,74.99,89.99,Furto
2023-10-12,Avaria,Esportes,Raquetes,Raquete de Tênis,unidades,96,39.99,49.99,Validade expirada
2023-10-12,Ajuste,Snacks,Salgadinhos,Pipoca,kg,2,2.0,2.9,
2023-10-03,Avaria,Hortifruti,Frutas,Maçã,kg,51,4.99,6.49,Furto
2023-10-16,Ajuste,Iluminação,Lustres,Lustre,unidades,65,119.99,149.99,
2023-10-06,Avaria,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,92,149.99,199.99,Danos no transporte
2023-10-09,Avaria,Hortifruti,Frutas,Abacate,kg,18,7.0,9.1,Danos no transporte
2023-10-22,Ajuste,Carnes,Suína,Orelha de Porco,kg,39,9.99,14.99,
2023-10-07,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,45,119.99,149.99,
2023-10-26,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,16,22.99,34.99,Furto
2023-10-02,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,28,22.99,34.99,Furto
2023-10-28,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,5,54.99,69.99,Furto
2023-10-28,Avaria,Hortifruti,Frutas,Pitanga,kg,14,16.99,19.99,Validade expirada
2023-10-27,Avaria,Decoração,Tapetes,Tapete,metros quadrados,54,59.99,79.99,Danos no transporte
2023-10-23,Avaria,Carnes,Bovina,Filé Mignon,kg,33,59.99,79.99,Furto
2023-10-19,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,100,29.99,44.99,
2023-10-07,Ajuste,Esportes,Luvas,Luvas de Boxe,unidades,74,29.99,39.99,
2023-10-11,Ajuste,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,100,39.99,49.99,
2023-10-04,Ajuste,Hortifruti,Frutas,Abacaxi,unidades,62,4.5,5.85,
2023-10-02,Avaria,Carnes,Bovina,Lagarto,kg,87,44.99,59.99,Danos no transporte
2023-10-28,Ajuste,Higiene,Desodorantes,Desodorante,unidades,93,8.8,12.32,
2023-10-06,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,87,22.99,34.99,Furto
2023-10-26,Avaria,Hortifruti,Frutas,Maracujá,kg,76,2.99,3.99,Furto
2023-10-17,Avaria,Hortifruti,Frutas,Banana da Terra,kg,39,3.99,4.99,Validade expirada
2023-10-09,Avaria,Hortifruti,Frutas,Nectarina,kg,23,7.99,9.99,Furto
2023-10-18,Avaria,Iluminação,Spots,Spot de Teto,unidades,50,19.99,29.99,Validade expirada
2023-10-29,Ajuste,Moda e Vestuário,Feminino,Vestido Floral,unidades,38,39.99,59.99,
2023-10-07,Ajuste,Hortifruti,Frutas,Banana,kg,20,2.99,3.89,
2023-10-15,Ajuste,Hortifruti,Frutas,Caqui,kg,71,8.99,10.99,
2023-10-06,Ajuste,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,55,44.99,69.99,
2023-10-29,Ajuste,Decoração,Quadros,Quadro Decorativo,unidades,11,29.99,39.99,
2023-10-14,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,74,19.99,29.99,Danos no transporte
2023-10-24,Ajuste,Higiene,Desodorantes,Desodorante,unidades,2,8.8,12.32,
2023-10-25,Ajuste,Carnes,Bovina,Coxão Duro,kg,19,34.99,49.99,
2023-10-17,Avaria,Tecnologia,Redes,Roteador Wi-Fi,unidades,20,59.99,79.99,Validade expirada
2023-10-24,Ajuste,Carnes,Bovina,Rabo,kg,3,29.99,39.99,
2023-10-17,Ajuste,Hortifruti,Frutas,Ameixa,kg,24,6.99,8.99,
2023-10-26,Avaria,Decoração,Espelhos,Espelho de Parede,unidades,5,39.99,49.99,Validade expirada
