Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-04-20,Ajuste,Hortifruti,Legumes,Cenoura,kg,96,1.79,2.33,
2023-04-04,Avaria,Snacks,Frutos Secos,Amendoim,kg,60,4.5,6.52,Validade expirada
2023-04-02,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,37,19.99,29.99,Furto
2023-04-28,Avaria,Carnes,Bovina,Rabo,kg,30,29.99,39.99,Furto
2023-04-28,Avaria,Moda e Vestuário,Masculino,Cinto de Couro,unidades,74,12.99,19.99,Furto
2023-04-03,Avaria,Tecnologia,Periféricos,Teclado sem Fio,unidades,27,14.99,19.99,Furto
2023-04-03,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,34,3.9,5.46,Validade expirada
2023-04-13,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,44,22.99,34.99,Furto
2023-04-08,Avaria,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,71,79.99,99.99,Danos no transporte
2023-04-19,Ajuste,Hortifruti,Frutas,Physalis,kg,61,34.99,39.99,
2023-04-13,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,16,22.99,34.99,
2023-04-10,Avaria,Iluminação,Lustres,Lustre,unidades,45,119.99,149.99,Danos no transporte
2023-04-10,Ajuste,Lazer,Brinquedos,Cama Elástica,unidades,48,149.99,199.99,
2023-04-25,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,69,29.99,49.99,Danos no transporte
2023-04-16,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,79,149.99,199.99,Furto
2023-04-28,Avaria,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,73,19.99,29.99,Validade expirada
2023-04-17,Ajuste,Hortifruti,Frutas,Banana Prata,kg,73,2.99,3.99,
2023-04-03,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,3,29.99,49.99,Danos no transporte
2023-04-29,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,43,119.99,149.99,
2023-04-18,Ajuste,Carnes,Bovina,Alcatra,kg,12,46.99,64.99,
2023-04-17,Ajuste,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,unidades,10,2199.99,2639.99,
2023-04-26,Avaria,Carnes,Aves,Peito de Pato,kg,61,49.99,64.99,Furto
2023-04-09,Avaria,Moda e Vestuário,Masculino,Calça Cargo,unidades,16,29.99,44.99,Danos no transporte
2023-04-16,Avaria,Hortifruti,Frutas,Limão Taiti,kg,5,1.99,2.99,Validade expirada
2023-04-24,Avaria,Limpeza,Desinfetantes,Água Sanitária,litros,1,3.5,5.25,Validade expirada
2023-04-07,Ajuste,Hortifruti,Frutas,Limão Cravo,kg,91,5.49,6.99,
2023-04-05,Avaria,Esportes,Raquetes,Raquete de Tênis,unidades,62,39.99,49.99,Validade expirada
2023-04-03,Avaria,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,57,26.99,39.99,Danos no transporte
2023-04-27,Ajuste,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,88,22.99,34.99,
2023-04-27,Avaria,Moda e Vestuário,Masculino,Terno Slim,unidades,21,99.99,149.99,Danos no transporte
2023-04-09,Avaria,Hortifruti,Frutas,Kiwi,kg,21,5.0,6.5,Danos no transporte
2023-04-22,Ajuste,Carnes,Bovinos,Carne de Sol,kg,19,35.5,51.48,
2023-04-02,Avaria,Hortifruti,Frutas,Manga Tommy,kg,61,4.99,6.49,Validade expirada
2023-04-05,Ajuste,Higiene,Desodorantes,Desodorante,unidades,94,8.8,12.32,
2023-04-05,Avaria,Hortifruti,Frutas,Maracujá,kg,41,2.99,3.99,Danos no transporte
2023-04-28,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,46,79.99,99.99,
2023-04-20,Ajuste,Hortifruti,Frutas,Physalis,kg,21,34.99,39.99,
2023-04-27,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,58,79.99,99.99,Danos no transporte
2023-04-08,Avaria,Laticínios,Leites,Leite,litros,61,2.5,3.38,Furto
2023-04-27,Ajuste,Hortifruti,Legumes,Pimentão,kg,86,3.99,5.19,
2023-04-06,Ajuste,Lazer,Brinquedos,Cama Elástica,unidades,70,149.99,199.99,
2023-04-14,Ajuste,Carnes,Aves,Peito de Codorna,kg,74,29.99,39.99,
2023-04-10,Avaria,Laticínios,Leites,Leite,litros,38,2.5,3.38,Validade expirada
2023-04-26,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,9,19.99,29.99,Validade expirada
2023-04-23,Avaria,Tecnologia,Caixas de Som,Smart Speaker,unidades,84,79.99,99.99,Validade expirada
2023-04-13,Ajuste,Carnes,Aves,Coxa de Frango,kg,19,17.99,24.99,
2023-04-04,Avaria,Hortifruti,Frutas,Cereja Americana,kg,82,49.99,54.99,Validade expirada
2023-04-28,Ajuste,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,31,19.99,29.99,
2023-04-09,Avaria,Carnes,Aves,Coração de Frango,kg,55,11.99,16.99,Validade expirada
2023-04-10,Ajuste,Higiene,Sabonetes,Sabonete,unidades,55,2.3,3.22,
2023-04-29,Avaria,Carnes,Bovinos,Carne de Sol,kg,41,35.5,51.48,Danos no transporte
2023-04-01,Ajuste,Esportes,Tacos,Taco de Baseball,unidades,58,19.99,29.99,
2023-04-02,Avaria,Móveis,Camas,Cama de Casal,unidades,63,399.99,499.99,Validade expirada
2023-04-25,Ajuste,Padaria,Biscoitos,Biscoito,kg,13,5.8,7.83,
2023-04-26,Avaria,Hortifruti,Frutas,Abacate,kg,63,7.0,9.1,Furto
2023-04-14,Ajuste,Padaria,Bebidas Quentes,Café,kg,26,5.0,6.75,
2023-04-15,Ajuste,Hortifruti,Frutas,Cereja Argentina,kg,87,29.99,34.99,
2023-04-10,Ajuste,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,84,19.99,29.99,
2023-04-22,Ajuste,Carnes,Aves,Pato Inteiro,kg,38,74.99,89.99,
2023-04-09,Avaria,Hortifruti,Frutas,Physalis,kg,15,34.99,39.99,Furto
2023-04-16,Avaria,Carnes,Bovina,Cupim,kg,61,39.99,54.99,Danos no transporte
2023-04-29,Avaria,Moda e Vestuário,Masculino,Sapato Social,unidades,80,49.99,79.99,Validade expirada
2023-04-08,Avaria,Hortifruti,Frutas,Romã,kg,18,7.99,9.99,Furto
2023-04-11,Avaria,Hortifruti,Frutas,Melão,unidades,63,6.49,7.99,Furto
2023-04-01,Avaria,Tecnologia,Câmeras,Câmera Fotográfica,unidades,93,249.99,299.99,Danos no transporte
2023-04-18,Ajuste,Hortifruti,Frutas,Nectarina,kg,9,7.99,9.99,
2023-04-15,Avaria,Padaria,Bolos,Torta de Morango,kg,31,22.0,29.7,Furto
2023-04-23,Avaria,Carnes,Bovina,Rabo de Boi,kg,40,17.99,24.99,Furto
2023-04-15,Ajuste,Hortifruti,Frutas,Maçã,kg,62,4.99,6.49,
2023-04-22,Avaria,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,91,39.99,59.99,Validade expirada
2023-04-01,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,64,249.99,299.99,
2023-04-16,Avaria,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,60,16.99,24.99,Furto
2023-04-08,Avaria,Decoração,Vasos,Vaso de Plantas,unidades,18,14.99,19.99,Danos no transporte
2023-04-14,Avaria,Carnes,Bovina,Maminha,kg,44,44.99,62.99,Validade expirada
2023-04-23,Ajuste,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,34,32.99,49.99,
2023-04-03,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,12,119.99,149.99,
2023-04-28,Ajuste,Iluminação,Abajures,Abajur,unidades,95,39.99,49.99,
2023-04-03,Ajuste,Hortifruti,Frutas,Melão,unidades,87,6.49,7.99,
2023-04-18,Ajuste,Carnes,Bovina,Maminha,kg,5,44.99,62.99,
2023-04-07,Ajuste,Lazer,Brinquedos,Quebra-cabeça,unidades,27,14.99,19.99,
2023-04-29,Ajuste,Hortifruti,Frutas,Maracujá,kg,19,2.99,3.99,
2023-04-29,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,12,12.8,18.56,
2023-04-29,Avaria,Hortifruti,Frutas,Jabuticaba,kg,82,12.99,15.99,Furto
2023-04-24,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,17,32.99,49.99,Furto
2023-04-28,Ajuste,Esportes,Pranchas,Prancha de Surf,unidades,21,249.99,299.99,
2023-04-25,Avaria,Hortifruti,Legumes,Tomate,kg,63,3.49,4.54,Validade expirada
2023-04-20,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,3,79.99,99.99,Validade expirada
2023-04-24,Avaria,Padaria,Pães,Pão Integral,unidades,34,4.5,6.08,Furto
2023-04-18,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,63,3.9,5.46,Validade expirada
2023-04-03,Avaria,Móveis,Guarda-roupas,Guarda-roupa,unidades,17,299.99,399.99,Furto
2023-04-14,Ajuste,Hortifruti,Frutas,Amora,kg,57,14.99,17.99,
2023-04-28,Avaria,Celulares,Smartphones,Smartphone,unidades,9,1799.99,2249.99,Danos no transporte
2023-04-18,Ajuste,Decoração,Cortinas,Cortina,metros,89,39.99,59.99,
2023-04-29,Ajuste,Hortifruti,Frutas,Caqui,kg,38,8.99,10.99,
2023-04-27,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,11,42.99,64.99,
2023-04-05,Avaria,Esportes,Luvas,Luvas de Boxe,unidades,73,29.99,39.99,Furto
2023-04-23,Ajuste,Padaria,Biscoitos,Biscoito,kg,49,5.8,7.83,
2023-04-04,Avaria,Moda e Vestuário,Feminino,Saia Midi,unidades,1,24.99,39.99,Danos no transporte
2023-04-16,Ajuste,Snacks,Frutos Secos,Amendoim,kg,44,4.5,6.52,
2023-04-23,Ajuste,Carnes,Aves,Salsicha de Frango,kg,59,9.99,14.99,
2023-04-20,Avaria,Limpeza,Desinfetantes,Desinfetante,litros,57,6.8,10.2,Furto
2023-04-28,Avaria,Laticínios,Leites,Leite,litros,45,2.5,3.38,Danos no transporte
2023-04-18,Ajuste,Moda e Vestuário,Feminino,Vestido Midi,unidades,82,42.99,64.99,
2023-04-16,Ajuste,Padaria,Pães,Pão Integral,unidades,97,4.5,6.08,
2023-04-25,Ajuste,Moda e Vestuário,Masculino,Camisa Social,unidades,70,24.99,39.99,
2023-04-25,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,89,36.99,54.99,Furto
2023-04-03,Avaria,Padaria,Salgados,Coxinha de Frango,unidades,74,3.5,4.73,Furto
2023-04-22,Ajuste,Higiene,Shampoos,Condicionador,litros,45,14.5,20.3,
2023-04-24,Ajuste,Carnes,Bovina,Filé Mignon,kg,97,59.99,79.99,
2023-04-02,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,62,3.9,5.46,Validade expirada
2023-04-29,Ajuste,Padaria,Biscoitos,Biscoito,kg,53,5.8,7.83,
2023-04-16,Ajuste,Carnes,Aves,Linguiça de Frango,kg,47,13.99,19.99,
2023-04-17,Avaria,Carnes,Bovina,Filé Mignon,kg,82,59.99,79.99,Validade expirada
2023-04-16,Ajuste,Carnes,Suína,Orelha de Porco,kg,34,9.99,14.99,
2023-04-26,Ajuste,Laticínios,Iogurtes,Iogurte,litros,70,3.8,5.13,
2023-04-02,Avaria,Padaria,Pães,Pão Integral,unidades,24,4.5,6.08,Danos no transporte
2023-04-19,Ajuste,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,53,79.99,99.99,
2023-04-09,Ajuste,Tecnologia,Câmeras,Câmera Fotográfica,unidades,100,249.99,299.99,
2023-04-15,Avaria,Carnes,Ovinos,Carré de Cordeiro,kg,28,69.99,84.99,Danos no transporte
2023-04-15,Avaria,Hortifruti,Frutas,Physalis,kg,21,34.99,39.99,Danos no transporte
2023-04-26,Ajuste,Carnes,Suínos,Lombo Suíno,kg,8,22.7,32.91,
2023-04-01,Ajuste,Esportes,Luvas,Luvas de Boxe,unidades,79,29.99,39.99,
2023-04-14,Ajuste,Padaria,Bolos,Bolo de Chocolate,kg,39,18.0,24.3,
2023-04-16,Ajuste,Móveis,Camas,Cama de Casal,unidades,1,399.99,499.99,
2023-04-08,Avaria,Carnes,Bovina,Fígado de Boi,kg,82,14.99,19.99,Validade expirada
2023-04-21,Avaria,Móveis,Puffs,Puff,unidades,66,29.99,39.99,Furto
2023-04-22,Ajuste,Decoração,Pratos Decorativos,Prato Decorativo,unidades,37,14.99,19.99,
2023-04-02,Ajuste,Carnes,Bovina,Bife de Alcatra,kg,26,47.99,64.99,
2023-04-13,Avaria,Hortifruti,Frutas,Kiwi,kg,65,5.0,6.5,Danos no transporte
2023-04-07,Avaria,Carnes,Suína,Lombo,kg,64,31.99,44.99,Danos no transporte
2023-04-01,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,74,4.2,5.88,
2023-04-18,Avaria,Hortifruti,Frutas,Mamão Papaia,kg,48,3.79,4.99,Furto
2023-04-19,Avaria,Hortifruti,Frutas,Limão Cravo,kg,5,5.49,6.99,Furto
2023-04-19,Avaria,Padaria,Pães,Pão Integral,unidades,96,4.5,6.08,Validade expirada
2023-04-04,Ajuste,Esportes,Tacos,Taco de Baseball,unidades,87,19.99,29.99,
2023-04-18,Avaria,Decoração,Tapetes,Tapete de Banheiro,unidades,86,14.99,19.99,Validade expirada
2023-04-12,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,20,32.99,49.99,
2023-04-25,Avaria,Limpeza,Utensílios de Limpeza,Vassoura,unidades,62,12.0,18.0,Furto
2023-04-23,Ajuste,Carnes,Suína,Bacon Fatiado,kg,58,24.99,34.99,
2023-04-03,Ajuste,Carnes,Bovina,Rabo de Boi,kg,2,17.99,24.99,
2023-04-20,Avaria,Hortifruti,Frutas,Amora,kg,43,14.99,17.99,Furto
2023-04-03,Avaria,Carnes,Aves,Coração de Frango,kg,90,11.99,16.99,Furto
2023-04-06,Avaria,Hortifruti,Frutas,Melancia,unidades,4,6.0,7.8,Furto
2023-04-11,Avaria,Padaria,Salgados,Coxinha de Frango,unidades,30,3.5,4.73,Danos no transporte
2023-04-22,Avaria,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,47,119.99,149.99,Furto
2023-04-27,Ajuste,Moda e Vestuário,Feminino,Vestido Longo,unidades,69,54.99,79.99,
2023-04-27,Avaria,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,71,32.99,49.99,Validade expirada
2023-04-12,Avaria,Moda e Vestuário,Feminino,Regata Básica,unidades,48,9.99,14.99,Furto
2023-04-08,Avaria,Hortifruti,Frutas,Laranja,kg,20,2.0,2.6,Furto
2023-04-01,Ajuste,Carnes,Bovina,Picanha,kg,83,49.99,69.99,
2023-04-14,Avaria,Hortifruti,Frutas,Manga Tommy,kg,15,4.99,6.49,Validade expirada
2023-04-20,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,12,39.99,49.99,Validade expirada
2023-04-17,Ajuste,Carnes,Aves,Fígado de Frango,kg,85,7.99,12.99,
2023-04-05,Ajuste,Decoração,Quadros,Quadro Decorativo,unidades,53,29.99,39.99,
2023-04-16,Ajuste,Carnes,Bovina,Rabo de Boi,kg,35,17.99,24.99,
2023-04-12,Avaria,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,94,69.99,89.99,Validade expirada
2023-04-07,Ajuste,Hortifruti,Frutas,Figo,kg,15,11.99,14.99,
2023-04-14,Ajuste,Laticínios,Iogurtes,Iogurte,litros,1,3.8,5.13,
2023-04-02,Ajuste,Carnes,Aves,Codorna Inteira,kg,79,39.99,54.99,
2023-04-01,Avaria,Carnes,Aves,Coração de Frango,kg,12,11.99,16.99,Validade expirada
2023-04-22,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,40,79.99,99.99,
2023-04-11,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,5,14.99,19.99,Furto
2023-04-22,Avaria,Moda e Vestuário,Feminino,Vestido de Festa,unidades,90,69.99,99.99,Validade expirada
2023-04-28,Avaria,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,22,79.99,99.99,Furto
2023-04-01,Avaria,Carnes,Aves,Peito de Codorna,kg,65,29.99,39.99,Furto
2023-04-29,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,64,59.99,79.99,
2023-04-11,Avaria,Hortifruti,Frutas,Graviola,kg,45,9.49,11.99,Validade expirada
2023-04-09,Avaria,Hortifruti,Frutas,Ameixa,kg,72,6.99,8.99,Furto
2023-04-18,Avaria,Esportes,Raquetes,Raquete de Tênis,unidades,70,39.99,49.99,Validade expirada
2023-04-14,Ajuste,Decoração,Pratos Decorativos,Prato Decorativo,unidades,58,14.99,19.99,
2023-04-09,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,87,22.99,34.99,Furto
2023-04-20,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,38,22.99,34.99,Furto
2023-04-26,Avaria,Eletroeletrônicos,Computadores,Notebook,unidades,47,3499.99,4199.99,Furto
2023-04-12,Ajuste,Carnes,Bovina,Coxão Mole,kg,20,42.99,59.99,
2023-04-05,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,99,14.99,19.99,Furto
2023-04-08,Avaria,Tecnologia,Acessórios,Cabo HDMI,metros,90,7.99,9.99,Furto
2023-04-26,Avaria,Laticínios,Iogurtes,Iogurte,litros,75,3.8,5.13,Validade expirada
2023-04-21,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,74,79.99,99.99,
2023-04-02,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,19,26.99,39.99,
2023-04-16,Ajuste,Moda e Vestuário,Feminino,Blusa Estampada,unidades,64,19.99,29.99,
2023-04-03,Avaria,Hortifruti,Frutas,Jaca,kg,85,6.99,8.49,Furto
2023-04-12,Avaria,Hortifruti,Frutas,Limão Siciliano,kg,28,4.49,5.49,Furto
2023-04-14,Ajuste,Carnes,Bovina,Fraldinha,kg,76,31.99,44.99,
2023-04-07,Ajuste,Moda e Vestuário,Masculino,Calça Social,unidades,44,39.99,59.99,
2023-04-08,Avaria,Carnes,Suína,Pernil,kg,90,29.99,39.99,Validade expirada
2023-04-29,Avaria,Móveis,Mesas,Escrivaninha,unidades,30,99.99,129.99,Danos no transporte
2023-04-18,Avaria,Padaria,Biscoitos,Biscoito,kg,54,5.8,7.83,Furto
2023-04-24,Ajuste,Celulares,Tablets,Tablet,unidades,54,899.99,1124.99,
2023-04-14,Ajuste,Limpeza,Sabão em Pó,Amaciante de Roupas,litros,42,9.7,14.55,
2023-04-28,Avaria,Hortifruti,Frutas,Tamarindo,kg,12,11.99,13.99,Furto
2023-04-18,Ajuste,Carnes,Ovinos,Pernil de Cordeiro,kg,73,59.99,74.99,
2023-04-27,Avaria,Carnes,Suína,Bacon Fatiado,kg,57,24.99,34.99,Furto
2023-04-01,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,74,249.99,299.99,
2023-04-23,Ajuste,Carnes,Bovina,Mocotó,kg,25,21.99,29.99,
2023-04-22,Ajuste,Carnes,Bovina,Rabo,kg,84,29.99,39.99,
2023-04-12,Avaria,Carnes,Bovina,Cupim,kg,34,39.99,54.99,Validade expirada
2023-04-28,Ajuste,Carnes,Ovinos,Carré de Cordeiro,kg,68,69.99,84.99,
2023-04-23,Avaria,Sobremesas,Chocolates,Chocolate,kg,16,7.5,10.5,Validade expirada
2023-04-22,Ajuste,Carnes,Suína,Linguiça Toscana,kg,45,24.99,34.99,
2023-04-25,Ajuste,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,73,149.99,199.99,
2023-04-01,Ajuste,Hortifruti,Frutas,Kiwi,kg,72,5.0,6.5,
2023-04-11,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,36,79.99,94.99,Furto
2023-04-25,Ajuste,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,99,44.99,69.99,
2023-04-16,Avaria,Higiene,Shampoos,Shampoo,litros,65,12.9,18.06,Furto
2023-04-01,Avaria,Carnes,Ovinos,Pernil de Cordeiro,kg,53,59.99,74.99,Danos no transporte
2023-04-02,Avaria,Carnes,Aves,Peito de Codorna,kg,15,29.99,39.99,Danos no transporte
2023-04-09,Avaria,Moda e Vestuário,Masculino,Calça Cargo,unidades,92,29.99,44.99,Danos no transporte
2023-04-20,Avaria,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,86,16.99,24.99,Validade expirada
2023-04-11,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,89,12.99,15.99,
2023-04-06,Avaria,Carnes,Suína,Rabo de Porco,kg,26,17.99,24.99,Furto
2023-04-04,Ajuste,Hortifruti,Legumes,Tomate,kg,71,3.49,4.54,
2023-04-04,Ajuste,Hortifruti,Frutas,Laranja,kg,67,2.0,2.6,
2023-04-19,Avaria,Tecnologia,Periféricos,Teclado sem Fio,unidades,90,14.99,19.99,Furto
2023-04-01,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,69,12.8,18.56,
2023-04-26,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,60,49.99,79.99,
2023-04-13,Avaria,Snacks,Salgadinhos,Pipoca,kg,92,2.0,2.9,Validade expirada
2023-04-22,Avaria,Hortifruti,Frutas,Carambola,kg,12,5.99,7.49,Validade expirada
2023-04-09,Avaria,Hortifruti,Frutas,Tangerina,kg,70,2.49,3.49,Danos no transporte
2023-04-15,Ajuste,Hortifruti,Frutas,Carambola,kg,64,5.99,7.49,
2023-04-03,Ajuste,Carnes,Bovina,Costela,kg,31,39.99,54.99,
2023-04-19,Avaria,Carnes,Suína,Bisteca Suína,kg,31,21.99,29.99,Validade expirada
2023-04-28,Avaria,Hortifruti,Frutas,Manga Tommy,kg,20,4.99,6.49,Validade expirada
2023-04-10,Ajuste,Carnes,Bovina,Filé Mignon,kg,9,59.99,79.99,
2023-04-26,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,31,22.99,34.99,
2023-04-20,Avaria,Carnes,Suína,Orelha de Porco,kg,21,9.99,14.99,Validade expirada
2023-04-29,Avaria,Moda e Vestuário,Feminino,Regata Básica,unidades,5,9.99,14.99,Danos no transporte
2023-04-23,Ajuste,Celulares,Tablets,Tablet,unidades,23,899.99,1124.99,
2023-04-01,Ajuste,Carnes,Suína,Orelha de Porco,kg,58,9.99,14.99,
2023-04-22,Ajuste,Hortifruti,Legumes,Cebola,kg,27,2.29,2.98,
2023-04-10,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,81,19.99,29.99,
2023-04-27,Avaria,Carnes,Bovina,Cupim,kg,5,39.99,54.99,Furto
2023-04-28,Avaria,Carnes,Suína,Linguiça Toscana,kg,14,24.99,34.99,Validade expirada
2023-04-02,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,36,16.99,24.99,
2023-04-24,Ajuste,Hortifruti,Frutas,Physalis,kg,33,34.99,39.99,
2023-04-05,Ajuste,Hortifruti,Legumes,Pimentão,kg,78,3.99,5.19,
2023-04-04,Ajuste,Padaria,Pães,Pão Integral,unidades,11,4.5,6.08,
2023-04-20,Ajuste,Hortifruti,Frutas,Cereja do Rio Grande,kg,70,34.99,39.99,
2023-04-26,Ajuste,Hortifruti,Frutas,Amora,kg,21,14.99,17.99,
2023-04-25,Avaria,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,87,44.99,69.99,Validade expirada
2023-04-01,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,17,44.99,49.99,
2023-04-18,Ajuste,Moda e Vestuário,Masculino,Calça Social,unidades,61,39.99,59.99,
2023-04-18,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,15,16.99,24.99,
2023-04-04,Ajuste,Moda e Vestuário,Masculino,Calça Chino,unidades,15,32.99,49.99,
2023-04-15,Ajuste,Carnes,Aves,Linguiça Toscana de Frango,kg,36,17.99,24.99,
2023-04-04,Avaria,Hortifruti,Frutas,Mamão Papaia,kg,66,3.79,4.99,Furto
2023-04-12,Avaria,Hortifruti,Legumes,Tomate,kg,4,3.49,4.54,Furto
2023-04-01,Ajuste,Carnes,Aves,Codorna Inteira,kg,99,39.99,54.99,
2023-04-15,Avaria,Hortifruti,Frutas,Ameixa,kg,17,6.99,8.99,Validade expirada
2023-04-10,Avaria,Carnes,Bovina,Picanha,kg,95,49.99,69.99,Validade expirada
2023-04-07,Ajuste,Decoração,Pratos Decorativos,Prato Decorativo,unidades,99,14.99,19.99,
2023-04-14,Avaria,Carnes,Aves,Peito de Frango,kg,94,15.5,22.47,Validade expirada
2023-04-04,Ajuste,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,91,29.99,49.99,
2023-04-25,Ajuste,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,80,44.99,69.99,
2023-04-19,Ajuste,Carnes,Bovina,Contrafilé,kg,56,52.99,74.99,
2023-04-25,Ajuste,Moda e Vestuário,Feminino,Vestido Floral,unidades,12,39.99,59.99,
2023-04-07,Ajuste,Padaria,Pães,Pão Francês,unidades,4,3.0,4.05,
2023-04-09,Avaria,Hortifruti,Frutas,Abacate,kg,41,7.0,9.1,Validade expirada
2023-04-07,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,69,22.99,34.99,
2023-04-09,Avaria,Hortifruti,Frutas,Kiwi,kg,52,5.0,6.5,Validade expirada
2023-04-27,Ajuste,Carnes,Bovina,Língua de Boi,kg,78,24.99,34.99,
2023-04-01,Avaria,Carnes,Aves,Codorna Inteira,kg,47,39.99,54.99,Validade expirada
2023-04-20,Ajuste,Carnes,Aves,Linguiça Toscana de Frango,kg,67,17.99,24.99,
2023-04-06,Avaria,Hortifruti,Frutas,Physalis,kg,87,34.99,39.99,Danos no transporte
2023-04-10,Avaria,Hortifruti,Frutas,Mirtilo,kg,58,19.99,22.99,Furto
2023-04-23,Ajuste,Lazer,Brinquedos,Quebra-cabeça,unidades,63,14.99,19.99,
2023-04-22,Ajuste,Carnes,Aves,Peito de Codorna,kg,8,29.99,39.99,
2023-04-16,Ajuste,Snacks,Frutos Secos,Amendoim,kg,53,4.5,6.52,
2023-04-24,Avaria,Laticínios,Leites,Leite,litros,42,2.5,3.38,Validade expirada
2023-04-18,Avaria,Decoração,Pratos Decorativos,Prato Decorativo,unidades,40,14.99,19.99,Furto
2023-04-15,Ajuste,Hortifruti,Frutas,Kiwi,kg,95,5.0,6.5,
2023-04-04,Avaria,Carnes,Bovina,Picanha Argentina,kg,62,59.99,79.99,Furto
2023-04-29,Avaria,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,99,44.99,69.99,Danos no transporte
2023-04-22,Avaria,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,73,26.99,39.99,Furto
2023-04-29,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,43,32.99,49.99,Validade expirada
2023-04-09,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,90,119.99,149.99,
2023-04-23,Avaria,Hortifruti,Legumes,Pimentão,kg,11,3.99,5.19,Validade expirada
2023-04-07,Ajuste,Hortifruti,Frutas,Melancia,unidades,34,6.0,7.8,
2023-04-28,Avaria,Hortifruti,Frutas,Tangerina,kg,36,2.49,3.49,Danos no transporte
2023-04-27,Avaria,Hortifruti,Legumes,Pimentão,kg,65,3.99,5.19,Validade expirada
2023-04-27,Ajuste,Carnes,Aves,Coxa de Peru,kg,100,29.99,39.99,
2023-04-04,Avaria,Carnes,Suína,Barriga de Porco,kg,71,21.99,29.99,Validade expirada
