Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2024-01-03,Ajuste,Carnes,Suína,Bisteca Suína,kg,53,21.99,29.99,
2024-01-21,Ajuste,Moda e Vestuário,Feminino,Shorts Jeans,unidades,86,16.99,24.99,
2024-01-10,Ajuste,Hortifruti,Frutas,Carambola,kg,51,5.99,7.49,
2024-01-15,Avaria,Carnes,Ovinos,Pernil de Cordeiro,kg,27,59.99,74.99,Validade expirada
2024-01-27,Avaria,Hortifruti,Frutas,Maracujá,kg,79,2.99,3.99,Danos no transporte
2024-01-12,Avaria,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,36,39.99,59.99,Validade expirada
2024-01-20,Avaria,Hortifruti,Frutas,Cereja,kg,93,24.99,29.99,Furto
2024-01-16,Avaria,Hortifruti,Legumes,Pimentão,kg,100,3.99,5.19,Danos no transporte
2024-01-26,Ajuste,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,28,19.99,29.99,
2024-01-03,Ajuste,Hortifruti,Frutas,Banana Nanica,kg,3,1.99,2.99,
2024-01-06,Ajuste,Limpeza,Sabão em Pó,Amaciante de Roupas,litros,88,9.7,14.55,
2024-01-08,Ajuste,Esportes,Bolas,Bola de Futebol,unidades,83,14.99,19.99,
2024-01-15,Avaria,Hortifruti,Frutas,Limão Taiti,kg,54,1.99,2.99,Validade expirada
2024-01-19,Ajuste,Moda e Vestuário,Feminino,Blusa Ciganinha,unidades,50,22.99,34.99,
2024-01-12,Ajuste,Carnes,Ovinos,Cordeiro Desossado,kg,17,79.99,94.99,
2024-01-07,Avaria,Hortifruti,Frutas,Cereja Americana,kg,42,49.99,54.99,Validade expirada
2024-01-23,Ajuste,Esportes,Luvas,Luvas de Boxe,unidades,29,29.99,39.99,
2024-01-30,Avaria,Carnes,Bovina,Bife de Alcatra,kg,54,47.99,64.99,Danos no transporte
2024-01-04,Ajuste,Bebidas,Alcoólicas,Cerveja,unidades,41,5.9,7.67,
2024-01-18,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,56,4.2,5.88,
2024-01-13,Avaria,Limpeza,Detergentes,Detergente,litros,96,3.2,4.8,Danos no transporte
2024-01-04,Avaria,Hortifruti,Frutas,Graviola,kg,89,9.49,11.99,Furto
2024-01-20,Ajuste,Carnes,Aves,Peito de Frango,kg,84,15.5,22.47,
2024-01-01,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,39,36.99,54.99,Danos no transporte
2024-01-21,Ajuste,Carnes,Bovinos,Acém,kg,97,29.9,43.35,
2024-01-04,Avaria,Decoração,Tapetes,Tapete de Banheiro,unidades,3,14.99,19.99,Danos no transporte
2024-01-15,Avaria,Celulares,Tablets,Tablet,unidades,43,899.99,1124.99,Danos no transporte
2024-01-24,Ajuste,Carnes,Bovina,Carne de Hambúrguer,kg,92,21.99,29.99,
2024-01-09,Avaria,Hortifruti,Frutas,Damasco,kg,98,10.99,12.99,Danos no transporte
2024-01-12,Avaria,Hortifruti,Frutas,Limão,kg,39,3.5,4.55,Validade expirada
2024-01-02,Avaria,Hortifruti,Frutas,Amora,kg,27,14.99,17.99,Furto
2024-01-03,Avaria,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,12,22.99,34.99,Furto
2024-01-14,Ajuste,Hortifruti,Frutas,Cereja do Rio Grande,kg,13,34.99,39.99,
2024-01-04,Ajuste,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,85,149.99,199.99,
2024-01-26,Ajuste,Móveis,Guarda-roupas,Guarda-roupa,unidades,40,299.99,399.99,
2024-01-08,Ajuste,Carnes,Aves,Linguiça de Peru,kg,95,13.99,19.99,
2024-01-22,Avaria,Moda e Vestuário,Feminino,Vestido Longo,unidades,27,54.99,79.99,Danos no transporte
2024-01-24,Ajuste,Hortifruti,Legumes,Cenoura,kg,89,1.79,2.33,
2024-01-22,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,6,14.99,19.99,Danos no transporte
2024-01-05,Ajuste,Higiene,Escovas de Dentes,Escova de Dentes,unidades,29,3.9,5.46,
2024-01-10,Avaria,Moda e Vestuário,Feminino,Blusa Estampada,unidades,35,19.99,29.99,Danos no transporte
2024-01-04,Avaria,Hortifruti,Frutas,Mirtilo,kg,24,19.99,22.99,Furto
2024-01-01,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,82,249.99,299.99,
2024-01-22,Ajuste,Hortifruti,Frutas,Maracujá,kg,15,2.99,3.99,
2024-01-11,Ajuste,Carnes,Aves,Pato Inteiro,kg,46,74.99,89.99,
2024-01-22,Ajuste,Moda e Vestuário,Masculino,Camiseta Básica,unidades,2,12.99,19.99,
2024-01-12,Avaria,Hortifruti,Frutas,Melão,unidades,37,6.49,7.99,Validade expirada
2024-01-04,Ajuste,Hortifruti,Frutas,Cereja,kg,82,24.99,29.99,
2024-01-30,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,57,54.99,69.99,Danos no transporte
2024-01-08,Ajuste,Higiene,Escovas de Dentes,Escova de Dentes,unidades,78,3.9,5.46,
2024-01-11,Avaria,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,17,22.99,34.99,Danos no transporte
2024-01-28,Avaria,Carnes,Suína,Orelha de Porco,kg,81,9.99,14.99,Danos no transporte
2024-01-04,Ajuste,Decoração,Tapetes,Tapete,metros quadrados,77,59.99,79.99,
2024-01-26,Ajuste,Hortifruti,Frutas,Abacaxi,unidades,20,4.5,5.85,
2024-01-09,Avaria,Padaria,Biscoitos,Rosquinhas,kg,18,3.9,5.27,Validade expirada
2024-01-01,Avaria,Móveis,Prateleiras,Prateleira de Parede,unidades,12,19.99,29.99,Furto
2024-01-12,Ajuste,Carnes,Suína,Linguiça Toscana,kg,47,24.99,34.99,
2024-01-04,Ajuste,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,45,36.99,54.99,
2024-01-14,Avaria,Carnes,Aves,Linguiça de Frango,kg,52,13.99,19.99,Validade expirada
2024-01-02,Avaria,Carnes,Bovina,Cupim,kg,66,39.99,54.99,Furto
2024-01-21,Ajuste,Carnes,Bovina,Picanha Argentina,kg,30,59.99,79.99,
2024-01-14,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,20,16.99,24.99,
2024-01-08,Avaria,Moda e Vestuário,Feminino,Saia Midi,unidades,86,24.99,39.99,Danos no transporte
2024-01-22,Ajuste,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,91,79.99,99.99,
2024-01-16,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,93,44.99,49.99,
2024-01-16,Avaria,Carnes,Bovina,Músculo,kg,63,24.99,34.99,Furto
2024-01-25,Ajuste,Limpeza,Utensílios de Limpeza,Vassoura,unidades,75,12.0,18.0,
2024-01-16,Avaria,Hortifruti,Frutas,Jabuticaba,kg,93,12.99,15.99,Danos no transporte
2024-01-06,Avaria,Hortifruti,Frutas,Pitaya,kg,16,16.99,19.99,Furto
2024-01-12,Avaria,Moda e Vestuário,Masculino,Cinto de Couro,unidades,80,12.99,19.99,Danos no transporte
2024-01-15,Avaria,Hortifruti,Frutas,Kiwi,kg,99,5.0,6.5,Furto
2024-01-30,Avaria,Moda e Vestuário,Masculino,Blazer Casual,unidades,78,49.99,74.99,Furto
2024-01-21,Avaria,Moda e Vestuário,Masculino,Terno Slim,unidades,53,99.99,149.99,Danos no transporte
2024-01-30,Ajuste,Hortifruti,Frutas,Caqui,kg,12,8.99,10.99,
2024-01-28,Ajuste,Moda e Vestuário,Feminino,Vestido Floral,unidades,63,39.99,59.99,
2024-01-29,Ajuste,Eletroeletrônicos,Computadores,Notebook,unidades,55,3499.99,4199.99,
2024-01-08,Avaria,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,99,26.99,39.99,Danos no transporte
2024-01-11,Ajuste,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,25,19.99,29.99,
2024-01-09,Avaria,Limpeza,Detergentes,Lava-louças,litros,98,4.8,7.2,Validade expirada
2024-01-30,Avaria,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,58,149.99,199.99,Danos no transporte
2024-01-05,Ajuste,Padaria,Bolos,Bolo de Cenoura,kg,71,16.0,21.6,
2024-01-27,Ajuste,Hortifruti,Frutas,Amora,kg,80,14.99,17.99,
2024-01-01,Ajuste,Bebidas,Águas,Água Mineral,litros,73,1.5,1.95,
2024-01-13,Ajuste,Carnes,Suínos,Lombo Suíno,kg,96,22.7,32.91,
2024-01-18,Avaria,Carnes,Bovina,Bife de Alcatra,kg,84,47.99,64.99,Danos no transporte
2024-01-19,Ajuste,Moda e Vestuário,Feminino,Saia Midi,unidades,45,24.99,39.99,
2024-01-14,Ajuste,Hortifruti,Frutas,Pitanga,kg,11,16.99,19.99,
2024-01-26,Avaria,Laticínios,Iogurtes,Iogurte,litros,7,3.8,5.13,Furto
2024-01-26,Ajuste,Iluminação,Abajures,Abajur,unidades,79,39.99,49.99,
2024-01-15,Avaria,Carnes,Suína,Bacon Fatiado,kg,76,24.99,34.99,Validade expirada
2024-01-29,Avaria,Tecnologia,Caixas de Som,Smart Speaker,unidades,5,79.99,99.99,Danos no transporte
2024-01-21,Ajuste,Higiene,Shampoos,Shampoo,litros,94,12.9,18.06,
2024-01-17,Avaria,Bebidas,Águas,Água Mineral,litros,73,1.5,1.95,Furto
2024-01-03,Ajuste,Carnes,Aves,Coração de Frango,kg,31,11.99,16.99,
2024-01-03,Avaria,Moda e Vestuário,Feminino,Blusa Estampada,unidades,43,19.99,29.99,Validade expirada
2024-01-05,Ajuste,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,65,36.99,54.99,
2024-01-20,Avaria,Carnes,Bovina,Rabo de Boi,kg,30,17.99,24.99,Danos no transporte
2024-01-07,Avaria,Carnes,Bovina,Picanha Argentina,kg,18,59.99,79.99,Furto
2024-01-22,Avaria,Hortifruti,Frutas,Pêssego,kg,41,4.0,5.2,Furto
2024-01-15,Ajuste,Carnes,Aves,Coração de Frango,kg,29,11.99,16.99,
2024-01-02,Avaria,Hortifruti,Frutas,Abacate,kg,85,7.0,9.1,Furto
2024-01-06,Avaria,Sobremesas,Chocolates,Chocolate,kg,28,7.5,10.5,Danos no transporte
2024-01-15,Ajuste,Carnes,Bovina,Costela,kg,49,39.99,54.99,
2024-01-14,Ajuste,Moda e Vestuário,Masculino,Camisa Social,unidades,78,24.99,39.99,
2024-01-05,Avaria,Hortifruti,Verduras,Alface,unidades,48,1.99,2.59,Furto
2024-01-16,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,59,26.99,39.99,
2024-01-14,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,88,22.99,34.99,
2024-01-17,Avaria,Carnes,Bovina,Coxão Mole,kg,20,42.99,59.99,Danos no transporte
2024-01-09,Avaria,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,16,119.99,149.99,Validade expirada
2024-01-11,Avaria,Esportes,Bicicletas,Bicicleta,unidades,61,399.99,499.99,Furto
2024-01-26,Ajuste,Carnes,Bovina,Coxão Mole,kg,71,42.99,59.99,
2024-01-03,Avaria,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,19,19.99,29.99,Validade expirada
2024-01-12,Avaria,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,23,29.99,44.99,Danos no transporte
2024-01-01,Ajuste,Padaria,Bolos,Bolo de Chocolate,kg,10,18.0,24.3,
2024-01-12,Avaria,Carnes,Bovina,Picanha Argentina,kg,15,59.99,79.99,Validade expirada
2024-01-13,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,86,119.99,149.99,
2024-01-03,Avaria,Carnes,Suína,Pernil,kg,100,29.99,39.99,Validade expirada
2024-01-07,Ajuste,Moda e Vestuário,Masculino,Gravata Slim,unidades,21,19.99,29.99,
2024-01-25,Ajuste,Hortifruti,Frutas,Uva Verde,kg,5,7.49,9.99,
2024-01-04,Avaria,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,4,32.99,49.99,Danos no transporte
2024-01-18,Avaria,Carnes,Ovinos,Paleta de Cordeiro,kg,16,74.99,89.99,Validade expirada
2024-01-17,Ajuste,Hortifruti,Frutas,Melão,unidades,9,6.49,7.99,
2024-01-14,Avaria,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,64,79.99,99.99,Danos no transporte
2024-01-20,Ajuste,Hortifruti,Frutas,Carambola,kg,48,5.99,7.49,
2024-01-01,Avaria,Padaria,Bolos,Bolo de Cenoura,kg,63,16.0,21.6,Validade expirada
2024-01-15,Ajuste,Carnes,Aves,Peito de Frango,kg,11,15.5,22.47,
2024-01-07,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,53,19.99,29.99,
2024-01-16,Avaria,Hortifruti,Frutas,Tamarindo,kg,74,11.99,13.99,Furto
2024-01-09,Ajuste,Sobremesas,Chocolates,Chocolate,kg,78,7.5,10.5,
2024-01-19,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,65,36.99,54.99,Danos no transporte
2024-01-09,Ajuste,Hortifruti,Frutas,Banana da Terra,kg,57,3.99,4.99,
2024-01-11,Ajuste,Hortifruti,Frutas,Manga Tommy,kg,24,4.99,6.49,
2024-01-05,Avaria,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,47,99.99,129.99,Validade expirada
2024-01-29,Ajuste,Higiene,Shampoos,Condicionador,litros,8,14.5,20.3,
2024-01-13,Ajuste,Decoração,Pratos Decorativos,Prato Decorativo,unidades,87,14.99,19.99,
2024-01-27,Avaria,Hortifruti,Frutas,Banana Nanica,kg,81,1.99,2.99,Validade expirada
2024-01-10,Ajuste,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,58,29.99,49.99,
2024-01-18,Ajuste,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,81,49.99,69.99,
2024-01-25,Ajuste,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,7,99.99,129.99,
2024-01-21,Avaria,Moda e Vestuário,Masculino,Blazer Slim,unidades,17,59.99,89.99,Furto
2024-01-22,Ajuste,Higiene,Sabonetes,Sabonete,unidades,23,2.3,3.22,
2024-01-29,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,79,22.99,34.99,Validade expirada
2024-01-05,Ajuste,Carnes,Suína,Bisteca Suína,kg,20,21.99,29.99,
2024-01-12,Avaria,Moda e Vestuário,Masculino,Gravata Slim,unidades,32,19.99,29.99,Danos no transporte
2024-01-17,Ajuste,Moda e Vestuário,Feminino,Vestido de Festa,unidades,84,69.99,99.99,
2024-01-15,Ajuste,Hortifruti,Legumes,Pimentão,kg,67,3.99,5.19,
2024-01-25,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,28,249.99,299.99,
2024-01-29,Ajuste,Hortifruti,Frutas,Banana Nanica,kg,65,1.99,2.99,
2024-01-29,Avaria,Iluminação,Lustres,Lustre,unidades,7,119.99,149.99,Furto
2024-01-22,Avaria,Lazer,Brinquedos,Cama Elástica,unidades,61,149.99,199.99,Validade expirada
2024-01-16,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,64,29.99,49.99,Furto
2024-01-17,Avaria,Hortifruti,Frutas,Mamão Papaia,kg,19,3.79,4.99,Validade expirada
2024-01-16,Avaria,Carnes,Suína,Bacon Fatiado,kg,94,24.99,34.99,Validade expirada
2024-01-21,Ajuste,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,61,32.99,49.99,
2024-01-05,Avaria,Carnes,Bovina,Bife de Alcatra,kg,40,47.99,64.99,Danos no transporte
2024-01-13,Ajuste,Carnes,Bovina,Maminha,kg,60,44.99,62.99,
2024-01-18,Avaria,Carnes,Bovina,Fígado de Boi,kg,7,14.99,19.99,Danos no transporte
2024-01-21,Ajuste,Carnes,Bovina,Mocotó,kg,70,21.99,29.99,
2024-01-13,Ajuste,Moda e Vestuário,Feminino,Vestido de Festa,unidades,16,69.99,99.99,
2024-01-14,Ajuste,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,15,26.99,39.99,
2024-01-02,Avaria,Hortifruti,Frutas,Jabuticaba,kg,97,12.99,15.99,Furto
2024-01-18,Avaria,Limpeza,Sabão em Pó,Sabão em Pó,kg,32,8.5,12.75,Validade expirada
2024-01-23,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,30,79.99,99.99,Danos no transporte
2024-01-14,Ajuste,Carnes,Bovina,Fígado de Boi,kg,81,14.99,19.99,
2024-01-27,Ajuste,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,94,16.99,24.99,
2024-01-23,Ajuste,Carnes,Aves,Linguiça de Frango,kg,66,13.99,19.99,
2024-01-18,Avaria,Limpeza,Sabão em Pó,Sabão em Pó,kg,68,8.5,12.75,Validade expirada
2024-01-29,Avaria,Hortifruti,Frutas,Jabuticaba,kg,11,12.99,15.99,Danos no transporte
2024-01-14,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,14,249.99,299.99,
2024-01-04,Ajuste,Hortifruti,Frutas,Limão,kg,67,3.5,4.55,
2024-01-19,Ajuste,Moda e Vestuário,Masculino,Blazer Casual,unidades,50,49.99,74.99,
2024-01-26,Ajuste,Móveis,Sofás,Sofá de Couro,unidades,100,499.99,599.99,
2024-01-12,Ajuste,Carnes,Bovinos,Carne de Sol,kg,1,35.5,51.48,
2024-01-18,Ajuste,Carnes,Bovina,Fígado de Boi,kg,50,14.99,19.99,
2024-01-09,Ajuste,Hortifruti,Legumes,Tomate,kg,58,3.49,4.54,
2024-01-06,Ajuste,Carnes,Suína,Lombo,kg,42,31.99,44.99,
2024-01-20,Ajuste,Carnes,Ovinos,Linguiça de Cordeiro,kg,20,19.99,29.99,
2024-01-28,Avaria,Carnes,Aves,Fígado de Frango,kg,43,7.99,12.99,Furto
2024-01-09,Ajuste,Hortifruti,Frutas,Graviola,kg,69,9.49,11.99,
2024-01-29,Ajuste,Hortifruti,Legumes,Pimentão,kg,33,3.99,5.19,
2024-01-04,Avaria,Hortifruti,Frutas,Maracujá,kg,32,2.99,3.99,Validade expirada
2024-01-25,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,51,29.99,44.99,
2024-01-23,Ajuste,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,7,16.99,24.99,
2024-01-27,Avaria,Padaria,Bolos,Bolo de Cenoura,kg,78,16.0,21.6,Furto
2024-01-18,Ajuste,Carnes,Aves,Peito de Frango,kg,30,15.5,22.47,
2024-01-22,Avaria,Carnes,Aves,Coração de Frango,kg,34,11.99,16.99,Danos no transporte
2024-01-22,Ajuste,Carnes,Suína,Linguiça Toscana,kg,35,24.99,34.99,
2024-01-02,Ajuste,Moda e Vestuário,Masculino,Calça Jogger,unidades,82,26.99,39.99,
2024-01-14,Avaria,Laticínios,Queijos,Queijo,kg,4,9.99,13.49,Validade expirada
2024-01-16,Avaria,Hortifruti,Frutas,Limão Taiti,kg,71,1.99,2.99,Validade expirada
2024-01-07,Ajuste,Higiene,Escovas de Dentes,Escova de Dentes,unidades,76,3.9,5.46,
2024-01-14,Avaria,Carnes,Ovinos,Linguiça de Cordeiro,kg,27,19.99,29.99,Furto
2024-01-06,Avaria,Hortifruti,Frutas,Pitaya,kg,29,16.99,19.99,Furto
2024-01-18,Avaria,Hortifruti,Frutas,Pitanga,kg,35,16.99,19.99,Furto
2024-01-25,Ajuste,Hortifruti,Frutas,Limão Siciliano,kg,94,4.49,5.49,
2024-01-19,Ajuste,Hortifruti,Frutas,Melão,unidades,76,6.49,7.99,
2024-01-29,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,36,79.99,99.99,Furto
2024-01-23,Avaria,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,unidades,80,2199.99,2639.99,Danos no transporte
2024-01-13,Ajuste,Hortifruti,Frutas,Maracujá,kg,61,2.99,3.99,
2024-01-02,Ajuste,Moda e Vestuário,Masculino,Blazer Slim,unidades,33,59.99,89.99,
2024-01-12,Ajuste,Tecnologia,Periféricos,Teclado sem Fio,unidades,88,14.99,19.99,
2024-01-04,Avaria,Hortifruti,Frutas,Amora,kg,4,14.99,17.99,Validade expirada
2024-01-26,Avaria,Carnes,Ovinos,Pernil de Cordeiro,kg,53,59.99,74.99,Danos no transporte
2024-01-30,Ajuste,Carnes,Suína,Rabo de Porco,kg,17,17.99,24.99,
2024-01-28,Ajuste,Bebidas,Alcoólicas,Cerveja,unidades,18,5.9,7.67,
2024-01-28,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,77,49.99,79.99,
2024-01-05,Avaria,Carnes,Bovina,Rabo de Boi,kg,31,17.99,24.99,Validade expirada
2024-01-16,Ajuste,Hortifruti,Verduras,Alface,unidades,57,1.99,2.59,
2024-01-19,Avaria,Esportes,Tacos,Taco de Baseball,unidades,78,19.99,29.99,Furto
2024-01-30,Avaria,Padaria,Biscoitos,Biscoito,kg,46,5.8,7.83,Validade expirada
2024-01-04,Avaria,Padaria,Bolos,Bolo de Chocolate,kg,88,18.0,24.3,Furto
2024-01-22,Avaria,Hortifruti,Frutas,Uva Verde,kg,98,7.49,9.99,Furto
2024-01-11,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,61,149.99,199.99,Furto
2024-01-22,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,67,32.99,49.99,Furto
2024-01-01,Ajuste,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,80,19.99,29.99,
2024-01-09,Avaria,Hortifruti,Frutas,Figo,kg,80,11.99,14.99,Furto
2024-01-24,Avaria,Carnes,Bovina,Picanha,kg,78,49.99,69.99,Furto
2024-01-24,Ajuste,Decoração,Vasos,Vaso de Plantas,unidades,60,14.99,19.99,
2024-01-12,Avaria,Hortifruti,Frutas,Pêssego,kg,61,4.0,5.2,Validade expirada
2024-01-21,Ajuste,Carnes,Suína,Rabo de Porco,kg,98,17.99,24.99,
2024-01-11,Ajuste,Hortifruti,Frutas,Mamão Formosa,kg,53,3.99,5.49,
2024-01-17,Ajuste,Higiene,Shampoos,Condicionador,litros,96,14.5,20.3,
2024-01-19,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,76,22.99,34.99,Furto
2024-01-18,Ajuste,Hortifruti,Frutas,Nectarina,kg,2,7.99,9.99,
2024-01-25,Ajuste,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,82,49.99,69.99,
2024-01-29,Avaria,Moda e Vestuário,Feminino,Blusa Ciganinha,unidades,94,22.99,34.99,Furto
2024-01-03,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,85,14.99,19.99,Furto
2024-01-04,Avaria,Moda e Vestuário,Masculino,Terno Slim,unidades,88,99.99,149.99,Furto
2024-01-25,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,54,32.99,49.99,Danos no transporte
2024-01-13,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,25,119.99,149.99,
2024-01-11,Ajuste,Esportes,Raquetes,Raquete de Tênis,unidades,87,39.99,49.99,
2024-01-19,Ajuste,Padaria,Bolos,Bolo de Cenoura,kg,87,16.0,21.6,
2024-01-22,Avaria,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,51,69.99,89.99,Validade expirada
2024-01-25,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,58,22.99,34.99,Furto
2024-01-29,Ajuste,Móveis,Mesas,Escrivaninha,unidades,96,99.99,129.99,
2024-01-19,Ajuste,Bebidas,Alcoólicas,Vinho Tinto,litros,91,25.0,32.5,
2024-01-12,Avaria,Carnes,Bovina,Rabo,kg,81,29.99,39.99,Danos no transporte
2024-01-16,Avaria,Móveis,Mesas,Escrivaninha,unidades,45,99.99,129.99,Danos no transporte
2024-01-30,Ajuste,Moda e Vestuário,Masculino,Calça Social,unidades,31,39.99,59.99,
2024-01-28,Ajuste,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,99,149.99,199.99,
2024-01-13,Avaria,Hortifruti,Frutas,Cereja do Rio Grande,kg,48,34.99,39.99,Danos no transporte
2024-01-25,Ajuste,Hortifruti,Frutas,Ameixa,kg,32,6.99,8.99,
2024-01-27,Ajuste,Carnes,Aves,Peito de Codorna,kg,18,29.99,39.99,
2024-01-24,Ajuste,Carnes,Bovina,Músculo,kg,84,24.99,34.99,
2024-01-27,Ajuste,Carnes,Bovina,Picanha Argentina,kg,27,59.99,79.99,
2024-01-04,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,86,59.99,79.99,
2024-01-24,Ajuste,Hortifruti,Frutas,Jaca,kg,95,6.99,8.49,
2024-01-21,Ajuste,Hortifruti,Frutas,Figo,kg,69,11.99,14.99,
2024-01-04,Avaria,Esportes,Luvas,Luvas de Boxe,unidades,20,29.99,39.99,Danos no transporte
2024-01-20,Ajuste,Hortifruti,Frutas,Kiwi,kg,69,5.0,6.5,
2024-01-06,Ajuste,Carnes,Suínos,Costela Suína,kg,42,18.9,27.4,
2024-01-08,Avaria,Iluminação,Abajures,Abajur,unidades,56,39.99,49.99,Validade expirada
2024-01-17,Ajuste,Hortifruti,Frutas,Cereja Argentina,kg,94,29.99,34.99,
2024-01-24,Avaria,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,23,79.99,99.99,Danos no transporte
2024-01-19,Ajuste,Carnes,Aves,Fígado de Frango,kg,76,7.99,12.99,
2024-01-01,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,65,3.9,5.46,Danos no transporte
2024-01-22,Ajuste,Carnes,Aves,Coxa de Peru,kg,20,29.99,39.99,
2024-01-04,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,52,3.9,5.46,Danos no transporte
2024-01-14,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,99,22.99,34.99,Danos no transporte
2024-01-18,Avaria,Padaria,Pães,Pão Francês,unidades,52,3.0,4.05,Validade expirada
2024-01-22,Avaria,Decoração,Vasos,Vaso de Plantas,unidades,91,14.99,19.99,Validade expirada
2024-01-18,Ajuste,Padaria,Bolos,Bolo de Chocolate,kg,78,18.0,24.3,
2024-01-08,Ajuste,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,3,19.99,29.99,
2024-01-05,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,19,19.99,29.99,
2024-01-06,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,77,22.99,34.99,
2024-01-17,Avaria,Limpeza,Desinfetantes,Água Sanitária,litros,48,3.5,5.25,Validade expirada
2024-01-29,Avaria,Carnes,Bovina,Fígado de Boi,kg,29,14.99,19.99,Danos no transporte
2024-01-25,Ajuste,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,34,16.99,24.99,
2024-01-01,Avaria,Carnes,Aves,Peito de Codorna,kg,66,29.99,39.99,Danos no transporte
2024-01-25,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,4,26.99,39.99,
2024-01-29,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,65,119.99,149.99,
2024-01-09,Avaria,Padaria,Bolos,Bolo de Chocolate,kg,69,18.0,24.3,Danos no transporte
2024-01-21,Avaria,Hortifruti,Frutas,Pitanga,kg,83,16.99,19.99,Furto
2024-01-18,Avaria,Padaria,Biscoitos,Rosquinhas,kg,91,3.9,5.27,Danos no transporte
2024-01-09,Avaria,Sobremesas,Sorvetes,Sorvete,litros,84,12.0,16.8,Danos no transporte
2024-01-01,Avaria,Carnes,Aves,Peito de Frango,kg,20,15.5,22.47,Danos no transporte
2024-01-18,Ajuste,Carnes,Aves,Salsicha de Frango,kg,52,9.99,14.99,
